LAMBX,LAMBY,order,seasonal_order,rmse,mae,bias,aic,bic,train_n,test_n,exog_vars
2360,23610,"(0, 0, 0)","(0, 1, 1, 12)",1.1548435251341471,0.9444707561410904,-0.14054053628790816,1357.5735154327367,1385.635207730835,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5720,24170,"(0, 0, 0)","(0, 1, 1, 12)",1.4304817550875717,1.0941648656645786,0.18648871318826984,1503.1014958915432,1531.1631881896415,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7560,23130,"(0, 0, 0)","(0, 1, 1, 12)",1.319270174662345,1.0106060826125713,-0.26877688953391826,1527.6563717941387,1555.718064092237,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7720,20650,"(0, 0, 0)","(0, 1, 1, 12)",1.483383107694094,1.1744776857247077,-0.5739400190509947,1506.8720200732812,1534.9337123713794,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4360,21210,"(0, 0, 0)","(0, 1, 1, 12)",1.3078913639110177,0.9664407475083685,0.35635817631700983,1458.235903411833,1486.2975957099313,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8360,20090,"(0, 0, 0)","(0, 1, 1, 12)",1.2913821500045113,0.9742553628079366,0.2578780609807159,1449.1734788141598,1477.235171112258,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9000,17930,"(0, 0, 0)","(0, 1, 1, 12)",0.9762210517925198,0.8166752199409927,-0.3266431764444071,1209.7506842417542,1237.8123765398525,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
1320,23850,"(0, 0, 0)","(0, 1, 1, 12)",1.1230446242848973,0.8627614539917481,0.07348124270506619,1274.7226745484572,1302.7843668465555,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9400,19450,"(0, 0, 0)","(0, 1, 1, 12)",1.7704808363202669,1.289422438673336,0.8491240293893291,1478.7406690022995,1506.8023613003977,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
11800,17530,"(0, 0, 0)","(0, 1, 1, 12)",1.2799249832131814,1.0170870955316877,-0.3771583121221749,1264.1772773791624,1292.2389696772607,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5720,25450,"(0, 0, 0)","(0, 1, 1, 12)",1.5183623026261472,1.263302267870553,-0.3708226971180655,1499.317450438704,1527.3791427368024,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9720,19850,"(0, 0, 0)","(0, 1, 1, 12)",1.5549404116842298,1.1763572654775107,0.8140557558827227,1531.97548840433,1560.0371807024283,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6840,24410,"(0, 0, 0)","(0, 1, 1, 12)",1.5301966261062987,1.2607359919915637,0.7125226054315773,1543.3578006350199,1571.4194929331181,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5160,23770,"(0, 0, 0)","(0, 1, 1, 12)",1.4673290087038675,1.090403717983584,-0.050627777459035496,1490.265245482039,1518.3269377801373,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
1400,23690,"(0, 0, 0)","(0, 1, 1, 12)",1.0568061823581651,0.8584109782354776,-0.14365305778202653,1273.8555415927935,1301.9172338908918,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9240,23690,"(0, 0, 0)","(0, 1, 1, 12)",1.3531428735421713,1.0636438246219595,0.2656962255321074,1566.3981155512433,1594.4598078493416,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6200,26490,"(0, 0, 0)","(0, 1, 1, 12)",1.4558946592309452,1.2123615364982288,-0.029572175697568325,1463.980946048648,1492.0426383467463,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
10040,23690,"(0, 0, 0)","(0, 1, 1, 12)",1.4241660763323825,1.1117924547544435,0.17687167346502694,1571.0480056081383,1599.1096979062365,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6840,21290,"(0, 0, 0)","(0, 1, 1, 12)",1.3438178141739257,1.0075946339145954,-0.31964428267625117,1525.4682965284687,1553.529988826567,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8680,18010,"(0, 0, 0)","(0, 1, 1, 12)",1.1738592054441264,0.9247572873145703,-0.09121365120792486,1305.0967986354985,1333.1584909335968,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7560,25530,"(0, 0, 0)","(0, 1, 1, 12)",1.5770698576759719,1.2470047846085857,-0.43572377489349684,1527.4883331456563,1555.5500254437545,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6520,22810,"(0, 0, 0)","(0, 1, 1, 12)",1.2855994056912168,1.0013625536656054,-0.4926157537173983,1509.589466710942,1537.6511590090402,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4600,24250,"(0, 0, 0)","(0, 1, 1, 12)",1.372015080258569,1.059154107793159,0.029635186483714087,1489.2439211941753,1517.3056134922736,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6040,24010,"(0, 0, 0)","(0, 1, 1, 12)",1.5916194817444962,1.221171840894427,-0.6207667243097265,1475.7955686729383,1503.8572609710366,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8120,22650,"(0, 0, 0)","(0, 1, 1, 12)",1.2210104474244337,0.9694497966026927,-0.009193231880834873,1507.355482896381,1535.4171751944793,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5480,19850,"(0, 0, 0)","(0, 1, 1, 12)",1.3666706190321334,1.0713371291601987,-0.47355042299322925,1487.1123362176718,1515.17402851577,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3960,21210,"(0, 0, 0)","(0, 1, 1, 12)",1.108522427848437,0.8395061527277283,-0.017320802498536125,1468.6170781416322,1496.6787704397304,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8840,23050,"(0, 0, 0)","(0, 1, 1, 12)",1.2815172601345974,1.0535332381994131,0.10169326614771114,1530.903410068971,1558.9651023670692,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9240,21850,"(0, 0, 0)","(0, 1, 1, 12)",1.1274172259647564,0.9230572889517612,-0.4812952990805395,1556.936727505435,1584.9984198035334,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6200,23530,"(0, 0, 0)","(0, 1, 1, 12)",1.256009771880306,0.9594346412528628,0.00392669314416728,1528.0420453286663,1556.1037376267645,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6520,19610,"(0, 0, 0)","(0, 1, 1, 12)",1.4708903197535843,1.2056468456626497,-0.7188623589285941,1550.0524369437235,1578.1141292418217,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3240,18490,"(0, 0, 0)","(0, 1, 1, 12)",1.2423605899013241,0.9949313661334909,-0.5675706204101951,1449.7995623930533,1477.8612546911515,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4840,22010,"(0, 0, 0)","(0, 1, 1, 12)",1.1993445862906076,0.901779473047204,-0.17549775309815518,1482.0716620180888,1510.133354316187,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6840,23610,"(0, 0, 0)","(0, 1, 1, 12)",1.298886908780094,1.0020456825184583,-0.028106866880719904,1521.824603184394,1549.8862954824922,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
2840,24090,"(0, 0, 0)","(0, 1, 1, 12)",1.2888094716838474,1.0342199146563147,-0.31798004470943014,1318.32456036133,1346.3862526594282,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3640,22490,"(0, 0, 0)","(0, 1, 1, 12)",1.0798257643248441,0.8901828534721266,-0.1475638808060746,1464.2415630518221,1492.3032553499204,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8200,25450,"(0, 0, 0)","(0, 1, 1, 12)",1.5470288555562703,1.2146089998606826,0.08116425512342108,1575.73494748144,1603.7966397795383,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5080,22570,"(0, 0, 0)","(0, 1, 1, 12)",1.3696914235721835,1.0908777978637272,-0.4551679517847706,1477.0837042816738,1505.145396579772,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3800,19690,"(0, 0, 0)","(0, 1, 1, 12)",1.559419185811741,1.1216443836008432,-0.37395730482808553,1487.9127851328458,1515.974477430944,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4440,22810,"(0, 0, 0)","(0, 1, 1, 12)",1.1664463805593792,0.8782183509886671,0.31620217081988583,1475.1452128006995,1503.2069050987977,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3560,18570,"(0, 0, 0)","(0, 1, 1, 12)",1.4241029530273728,1.1873282435674317,-0.6619005530863089,1432.6190434201617,1460.68073571826,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
11720,17930,"(0, 0, 0)","(0, 1, 1, 12)",1.2470296065908577,1.029421141888662,-0.5947311317667994,1221.3207919703907,1249.382484268489,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7480,22090,"(0, 0, 0)","(0, 1, 1, 12)",1.272700114878362,0.9046007778901739,-0.11461709196027248,1497.6456747003092,1525.7073669984075,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
11560,23610,"(0, 0, 0)","(0, 1, 1, 12)",1.7014738372332743,1.3338114403842969,0.38050079272060705,1619.7356833208719,1647.7973756189701,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9960,23050,"(0, 0, 0)","(0, 1, 1, 12)",1.3528774794784053,1.0697289752723071,-0.07962294927339243,1572.6389810210144,1600.7006733191126,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5160,17850,"(0, 0, 0)","(0, 1, 1, 12)",1.2040386425463538,0.9592408644571101,-0.2492306082968726,1408.6114666929188,1436.673158991017,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5720,20330,"(0, 0, 0)","(0, 1, 1, 12)",1.1720538609808557,0.9099625486456565,0.3337520076408195,1489.4146391022769,1517.476331400375,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4520,18890,"(0, 0, 0)","(0, 1, 1, 12)",1.51516707124747,1.1581892594541825,-0.5878293053034215,1466.523174301093,1494.5848665991912,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6200,26010,"(0, 0, 0)","(0, 1, 1, 12)",1.44859115881211,1.175208918450996,-0.4632256518134961,1501.3666638219747,1529.428356120073,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
11480,22810,"(0, 0, 0)","(0, 1, 1, 12)",1.3853673013265149,1.1045441265932374,0.004096253959672984,1572.8793395471926,1600.9410318452908,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3880,20890,"(0, 0, 0)","(0, 1, 1, 12)",1.0945336561098877,0.8362563678024242,0.013586404129996335,1462.1636597899958,1490.225352088094,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3880,24810,"(0, 0, 0)","(0, 1, 1, 12)",1.2294314661191823,1.0031868685132415,-0.49651468021514206,1326.3296062151144,1354.3912985132126,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8360,18650,"(0, 0, 0)","(0, 1, 1, 12)",1.395371332825542,1.071565729405125,-0.17491880339350666,1418.369122688051,1446.4308149861492,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
2760,23210,"(0, 0, 0)","(0, 1, 1, 12)",1.1495409267790146,0.9213175669162488,-0.07105336422544069,1434.0577778719016,1462.1194701699999,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4600,21850,"(0, 0, 0)","(0, 1, 1, 12)",1.292536976278754,0.9772994827554831,-0.2931969330317073,1448.6421537072756,1476.7038460053739,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5960,26730,"(0, 0, 0)","(0, 1, 1, 12)",1.5369255652475444,1.1753377876865858,-0.045221606800868036,1425.8134316037876,1453.875123901886,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
1400,23370,"(0, 0, 0)","(0, 1, 1, 12)",1.2515439221185853,1.0404370304647885,-0.588870361028378,1323.9515684946566,1352.0132607927549,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7960,20650,"(0, 0, 0)","(0, 1, 1, 12)",1.373227259501168,1.100105021757267,-0.40758496902117264,1532.4564619215923,1560.5181542196906,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8840,24490,"(0, 0, 0)","(0, 1, 1, 12)",1.415711603604596,1.0700886690800677,0.17702842454550605,1547.045059783681,1575.1067520817792,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7160,25290,"(0, 0, 0)","(0, 1, 1, 12)",1.438759706712264,1.1158468145201812,0.2118135302204285,1498.046101615625,1526.1077939137233,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7400,19930,"(0, 0, 0)","(0, 1, 1, 12)",1.2991072219584718,1.033482348497237,0.04003470000414092,1513.687410330699,1541.7491026287973,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5160,24650,"(0, 0, 0)","(0, 1, 1, 12)",1.2913653567096552,1.03412919311452,-0.19541042248701412,1491.0049651294275,1519.0666574275258,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9320,18090,"(0, 0, 0)","(0, 1, 1, 12)",1.1517655417158579,0.9021679683723859,0.06544931970542639,1289.5519458789822,1317.6136381770805,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6360,17450,"(0, 0, 0)","(0, 1, 1, 12)",0.9037110631796688,0.7660673125198753,-0.3417777350790739,1332.9031128229399,1360.9648051210381,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3960,22810,"(0, 0, 0)","(0, 1, 1, 12)",1.1522955920750213,0.9250151977947444,0.41033506734808706,1480.3849746689993,1508.4466669670976,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3880,17770,"(0, 0, 0)","(0, 1, 1, 12)",1.0697333063863383,0.8594997902523208,-0.2807098877212631,1464.9979548229312,1493.0596471210295,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9960,23130,"(0, 0, 0)","(0, 1, 1, 12)",1.303502413607231,1.0552475582712701,-0.02501004687305039,1601.3113999162408,1629.373092214339,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7160,19930,"(0, 0, 0)","(0, 1, 1, 12)",1.1458857317082423,0.8804332906432961,-0.07562688397517499,1477.4078061370874,1505.4694984351856,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9400,20490,"(0, 0, 0)","(0, 1, 1, 12)",1.459478498909507,1.172537008499799,-0.17937235565174695,1561.9530513929205,1590.0147436910188,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
11800,17690,"(0, 0, 0)","(0, 1, 1, 12)",1.1564664034624381,0.9277332696962102,-0.4186492565166772,1259.0924818533722,1287.1541741514704,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8200,22730,"(0, 0, 0)","(0, 1, 1, 12)",1.2236620540138967,0.971409222239485,-0.01838342752130147,1508.857583938352,1536.9192762364503,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4840,24170,"(0, 0, 0)","(0, 1, 1, 12)",1.2356773574274424,1.0116064400126576,0.05589259409601551,1475.1365122485029,1503.1982045466011,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4680,25130,"(0, 0, 0)","(0, 1, 1, 12)",1.3425489674887787,1.1069593923583279,-0.33906546950041055,1429.7167801673468,1457.778472465445,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
1480,23770,"(0, 0, 0)","(0, 1, 1, 12)",1.125011245642709,0.8659970250097038,0.07554957452793153,1276.0879724215902,1304.1496647196884,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3480,22570,"(0, 0, 0)","(0, 1, 1, 12)",1.0814974346944548,0.8957275165122253,-0.1499564813519473,1462.8509215692577,1490.912613867356,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9000,18890,"(0, 0, 0)","(0, 1, 1, 12)",1.4380280454085248,1.2160469989231333,-0.850262561975065,1341.889511135863,1369.9512034339612,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
2920,22570,"(0, 0, 0)","(0, 1, 1, 12)",1.2098417032822075,0.9650222514815702,-0.42089557345380096,1433.094418021425,1461.1561103195233,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7560,21770,"(0, 0, 0)","(0, 1, 1, 12)",1.2981466519367335,0.9096310954383638,-0.15205011155389594,1514.280607534756,1542.3422998328542,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3240,23130,"(0, 0, 0)","(0, 1, 1, 12)",1.1683044384305334,0.9116709211191915,0.009475807577101295,1447.7658853795406,1475.8275776776388,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6440,18330,"(0, 0, 0)","(0, 1, 1, 12)",1.2112462886178479,1.0118408004218689,0.13658525559051685,1445.4077841416336,1473.4694764397318,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5080,24970,"(0, 0, 0)","(0, 1, 1, 12)",1.3781060733131814,1.1266102509281923,-0.45948510685715643,1465.7719873654844,1493.8336796635826,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8520,23290,"(0, 0, 0)","(0, 1, 1, 12)",1.2042668321644239,0.938175385761943,0.1832474544713549,1525.0779965604665,1553.1396888585648,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
11640,17130,"(0, 0, 0)","(0, 1, 1, 12)",1.1449182286410498,0.9507380411465398,0.08332122901261123,1317.5984806201564,1345.6601729182546,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7160,21370,"(0, 0, 0)","(0, 1, 1, 12)",1.592967001834994,1.2825286662790603,-0.9259379626434133,1521.7254884840113,1549.7871807821095,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9800,24810,"(0, 0, 0)","(0, 1, 1, 12)",1.4987889963538896,1.1790842534256247,0.47075082195063356,1585.9776889136842,1614.0393812117825,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6600,26410,"(0, 0, 0)","(0, 1, 1, 12)",1.53562294180391,1.2652465753150812,-0.41661799407259187,1499.299281566542,1527.3609738646403,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4600,20810,"(0, 0, 0)","(0, 1, 1, 12)",1.2107656174889951,0.9186646502531429,-0.09512348420173684,1456.0598081996711,1484.1215004977694,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9720,24490,"(0, 0, 0)","(0, 1, 1, 12)",1.433914439674109,1.1513063818285605,-0.18174459775542232,1605.653487608351,1633.7151799064493,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
1480,23850,"(0, 0, 0)","(0, 1, 1, 12)",1.1196453374262836,0.8600913965700915,0.06426262431899155,1271.2788362329725,1299.3405285310707,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6920,21530,"(0, 0, 0)","(0, 1, 1, 12)",1.3400584431853098,1.002513918675137,-0.3126978723690628,1520.9245868609878,1548.986279159086,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5000,21450,"(0, 0, 0)","(0, 1, 1, 12)",1.1927392258613316,0.9158574613678837,0.025372025662895387,1487.3403230575632,1515.4020153556614,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
10120,21850,"(0, 0, 0)","(0, 1, 1, 12)",1.4707472811727385,1.2032278470446156,-0.35894246981423866,1570.244118222553,1598.3058105206512,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6120,21050,"(0, 0, 0)","(0, 1, 1, 12)",1.182487694941063,0.8720112579787834,-0.024544430743176932,1509.222018151509,1537.2837104496073,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8680,19130,"(0, 0, 0)","(0, 1, 1, 12)",1.1499232804561748,0.9247530933439277,-0.29660149283551696,1408.8282942189744,1436.8899865170727,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5800,18250,"(0, 0, 0)","(0, 1, 1, 12)",1.260908978170611,1.0017302941886421,-0.1545458669754894,1459.3637080336953,1487.4254003317935,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8520,23690,"(0, 0, 0)","(0, 1, 1, 12)",1.2342147821438714,0.9559830817943689,-0.04046354899706158,1534.7160609381813,1562.7777532362795,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3400,22410,"(0, 0, 0)","(0, 1, 1, 12)",1.0806570644034015,0.894774249201018,-0.14998891044414972,1462.6449327858636,1490.7066250839619,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7400,25530,"(0, 0, 0)","(0, 1, 1, 12)",1.5774329764305601,1.2396981696014648,-0.4261877002912346,1527.018980530871,1555.0806728289692,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3640,23130,"(0, 0, 0)","(0, 1, 1, 12)",1.080368520456964,0.8232561728653097,0.053337612176140914,1444.31557281184,1472.3772651099382,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7080,18650,"(0, 0, 0)","(0, 1, 1, 12)",1.0649734776698676,0.8469140286253675,-0.06890325801008508,1395.1342435733072,1423.1959358714055,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4360,24570,"(0, 0, 0)","(0, 1, 1, 12)",1.2806115480787719,1.0503014514700426,-0.46428182148633895,1456.1396988999454,1484.2013911980437,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
9160,18090,"(0, 0, 0)","(0, 1, 1, 12)",1.1141949351552667,0.8686186850884553,0.07316264087572598,1274.892316364954,1302.9540086630523,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
10840,22970,"(0, 0, 0)","(0, 1, 1, 12)",1.413490695434542,1.1241231374080825,0.06233838140092148,1580.4129158856813,1608.4746081837795,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3240,18330,"(0, 0, 0)","(0, 1, 1, 12)",1.214478414133696,0.9911651436275086,-0.6500474052666382,1421.5274010390467,1449.589093337145,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5160,17770,"(0, 0, 0)","(0, 1, 1, 12)",1.2368641772678644,0.9828016509243408,-0.1488237930473275,1424.5214075034125,1452.5830998015108,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6280,22250,"(0, 0, 0)","(0, 1, 1, 12)",1.2811536855961978,0.9688551231797508,-0.1777906164157396,1494.3013736380567,1522.363065936155,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5320,23850,"(0, 0, 0)","(0, 1, 1, 12)",1.4198716566083491,1.0602699867344236,-0.08960095794879375,1481.4907602713022,1509.5524525694004,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3560,18650,"(0, 0, 0)","(0, 1, 1, 12)",1.2555164351066468,1.021140271609676,-0.578295902432968,1464.5234106714106,1492.5851029695089,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6120,21530,"(0, 0, 0)","(0, 1, 1, 12)",1.2479780375320801,0.9777432753445026,0.47198685738636387,1545.358350290195,1573.4200425882932,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4680,22650,"(0, 0, 0)","(0, 1, 1, 12)",1.1849859624453383,0.8547797232264465,0.25306526156918885,1472.5957157785951,1500.6574080766934,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5640,19130,"(0, 0, 0)","(0, 1, 1, 12)",1.4306649559484765,1.0692036795775786,-0.27523184975010834,1502.9079648197157,1530.969657117814,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6120,25690,"(0, 0, 0)","(0, 1, 1, 12)",1.4510932129324803,1.1776351573657307,-0.48046569713379705,1498.7788599365103,1526.8405522346086,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
10040,21210,"(0, 0, 0)","(0, 1, 1, 12)",1.3964530342801778,1.0570905640726826,-0.07989880738651502,1587.9730591471937,1616.034751445292,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8600,21610,"(0, 0, 0)","(0, 1, 1, 12)",1.4344071970518335,1.1279025805553016,0.3435724698262507,1559.7321793420856,1587.7938716401839,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5240,19050,"(0, 0, 0)","(0, 1, 1, 12)",1.2958540368236355,1.0311743040686894,-0.28995152224615683,1470.9806629027532,1499.0423552008515,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5320,23210,"(0, 0, 0)","(0, 1, 1, 12)",1.2772469318895794,0.9825109725905642,-0.283463791818248,1460.6543123218958,1488.716004619994,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7640,22810,"(0, 0, 0)","(0, 1, 1, 12)",1.256470685667308,1.0054645938774207,-0.19394993495148768,1508.5506852612411,1536.6123775593394,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8360,24090,"(0, 0, 0)","(0, 1, 1, 12)",1.4045646868260162,1.0270581947326045,0.18387541882607863,1577.7131905557976,1605.7748828538959,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
2600,24170,"(0, 0, 0)","(0, 1, 1, 12)",1.1186879014311186,0.930433819263992,-0.2989531201721686,1334.2766724527673,1362.3383647508656,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
4920,21610,"(0, 0, 0)","(0, 1, 1, 12)",1.2028531188620784,0.9144501559988153,-0.17845677020179987,1479.5232864030263,1507.5849787011246,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7000,23290,"(0, 0, 0)","(0, 1, 1, 12)",1.2298333154160204,0.9629999002259519,0.09354838517430046,1498.4535004142758,1526.515192712374,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5080,19690,"(0, 0, 0)","(0, 1, 1, 12)",1.3767427631937357,1.1307847000358293,-0.5667824638259553,1466.505281349277,1494.5669736473753,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3640,24410,"(0, 0, 0)","(0, 1, 1, 12)",1.1922321982259818,1.0110040601285661,-0.562565633876536,1357.4730425340451,1385.5347348321434,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3000,23690,"(0, 0, 0)","(0, 1, 1, 12)",1.337614290160647,1.0966567280623256,-0.5375362331709397,1391.3141493739936,1419.3758416720918,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
2920,25130,"(0, 0, 0)","(0, 1, 1, 12)",0.9878873419385763,0.816101456851773,-0.48981523608900446,1159.550229819758,1187.6119221178562,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7960,19610,"(0, 0, 0)","(0, 1, 1, 12)",1.1234190771951675,0.8590628033509938,0.05933212447924765,1418.8067925882021,1446.8684848863004,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
3800,20970,"(0, 0, 0)","(0, 1, 1, 12)",1.0940793364245838,0.8355852648258555,0.005975199000217461,1463.32704294482,1491.3887352429183,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5560,18410,"(0, 0, 0)","(0, 1, 1, 12)",1.509641027168378,1.115907506752783,-0.4473589805419625,1447.2764621780182,1475.3381544761164,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
7320,24570,"(0, 0, 0)","(0, 1, 1, 12)",1.3774954080935833,1.0881015634149485,-0.34798666973096504,1532.4698684574305,1560.5315607555287,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8360,23690,"(0, 0, 0)","(0, 1, 1, 12)",1.416356785070281,1.100522569284146,-0.26186578071384686,1550.3245662392342,1578.3862585373324,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
8680,20250,"(0, 0, 0)","(0, 1, 1, 12)",1.2769708981475534,1.0484861474505354,-0.2705644179024822,1448.048287928359,1476.1099802264573,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
6120,17370,"(0, 0, 0)","(0, 1, 1, 12)",1.0895132148648639,0.9185276477310992,-0.23505854756032352,1396.4444512590949,1424.5061435571931,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5080,18090,"(0, 0, 0)","(0, 1, 1, 12)",1.5029403789317455,1.0693885613075278,-0.43947382687753817,1442.5665359468828,1470.628228244981,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
5480,18650,"(0, 0, 0)","(0, 1, 1, 12)",1.410586920454128,1.0381563186931049,-0.23437032075652953,1461.4230889883697,1489.484781286468,432,48,"PRELIQ,PRENEI,FF,HU,SSI"
