LAMBX,LAMBY,model,order,seasonal_order,train_n,test_n,rmse,mae,bias,aic,bic,model_file,elapsed_seconds
1480,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3720639820680747,1.0969854193615858,-0.36900089514165063,1404.598388698295,1424.6178240338277,results_sarima/all_9892_best_model/models/sarima_lambx_1480_lamby_23770.pkl,0.451
1480,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2358833479520994,0.9943892682124931,-0.35628297422086436,1379.3714993731853,1399.390934708718,results_sarima/all_9892_best_model/models/sarima_lambx_1480_lamby_23690.pkl,0.47
1480,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.232376812341086,1.0137684111786651,-0.498886010622638,1342.7548599676516,1362.7742953031843,results_sarima/all_9892_best_model/models/sarima_lambx_1480_lamby_24090.pkl,0.415
1560,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3059810027519643,1.0852872378425054,-0.4517131968359207,1410.885607353796,1430.9050426893289,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23290.pkl,0.304
1560,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.32204569373512,1.0999567718565266,-0.45610912739932546,1419.0681001880057,1439.0875355235385,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23450.pkl,0.324
1480,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2033394498328251,1.0024689680935224,-0.44800648042693664,1350.627202042807,1370.6466373783398,results_sarima/all_9892_best_model/models/sarima_lambx_1480_lamby_24170.pkl,0.481
1480,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.0843360351806874,0.925074376051558,-0.3939941150807149,1317.6994201672578,1337.7188555027906,results_sarima/all_9892_best_model/models/sarima_lambx_1480_lamby_24330.pkl,0.433
1560,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2941130804345473,1.0682392021940093,-0.39020643943902505,1415.8253341114412,1435.844769446974,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23210.pkl,0.373
1560,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3116348840960061,1.0915884239655853,-0.4796658379505237,1409.3450783045578,1429.3645136400905,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23370.pkl,0.367
1560,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.342673794258042,1.1178747057066192,-0.4495229064540502,1457.099217590599,1477.1186529261317,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23610.pkl,0.319
1560,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3474296067497529,1.1215990936488272,-0.46579407275272705,1455.7566760875904,1475.7761114231232,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23530.pkl,0.391
1480,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1249290739278126,0.9409251199534084,-0.47231571221827434,1310.2898524942489,1330.3092878297816,results_sarima/all_9892_best_model/models/sarima_lambx_1480_lamby_24250.pkl,0.529
1560,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.244842442533108,1.0107221534591806,-0.3820824148950341,1375.6952607423393,1395.714696077872,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23690.pkl,0.456
1560,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3732251430994717,1.0978695935251004,-0.36882815899525,1404.4116120477174,1424.4310473832502,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23770.pkl,0.424
1560,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4090213900653852,1.1425704643911294,-0.4582145207468377,1395.3335309009976,1415.3529662365304,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_24010.pkl,0.371
1560,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2534655179385994,1.037248483675482,-0.5322804836795344,1339.9714170649786,1359.9908524005114,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_24090.pkl,0.367
1560,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3827229796379412,1.1073119608062412,-0.3976680293965204,1401.2732544722758,1421.2926898078085,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23930.pkl,0.406
1560,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3742861256525842,1.099144976700291,-0.3741575140853255,1403.9803242468677,1423.9997595824004,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_23850.pkl,0.456
1560,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2192646266412626,1.0065838895873946,-0.4753639945129407,1345.6284457613715,1365.6478810969043,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_24170.pkl,0.391
1640,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4015099919482452,1.1438354611399772,-0.46621470827588496,1422.425679032896,1442.4451143684287,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23050.pkl,0.304
1640,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.400878745217814,1.1431137851857682,-0.4684945794521682,1422.4020465552867,1442.4214818908195,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23130.pkl,0.31
1640,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.404485912277013,1.1483937630505043,-0.4894694170747364,1420.8427153680134,1440.8621507035461,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23210.pkl,0.315
1640,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3232780751449151,1.1011470008495994,-0.46014045771622736,1418.5289351961137,1438.5483705316465,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23450.pkl,0.312
1640,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3102203166207862,1.0865553883873156,-0.4105676348993792,1423.8526764892158,1443.8721118247486,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23370.pkl,0.341
1640,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3503903565080548,1.1237367488575587,-0.47011800718526464,1455.763412778957,1475.7828481144898,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23610.pkl,0.305
1640,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3928029277037621,1.1603779071294513,-0.48961847728677416,1470.1530509002,1490.1724862357328,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23290.pkl,0.375
1640,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3321481587178412,1.1057068987671583,-0.40788819692339856,1460.464887912131,1480.4843232476637,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23530.pkl,0.337
1560,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1215546334264697,0.9384826626296764,-0.46694675699721583,1310.2116311458913,1330.231066481424,results_sarima/all_9892_best_model/models/sarima_lambx_1560_lamby_24250.pkl,0.489
1640,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3148706083256443,1.0952612128463353,-0.42632439055670757,1448.4633339366812,1468.482769272214,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23930.pkl,0.262
1640,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3639279998328606,1.1390073152581934,-0.5074103455405126,1453.3111447822448,1473.3305801177776,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23690.pkl,0.323
1640,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4175355280093838,1.1521040361066661,-0.473426894089598,1394.1417388515238,1414.1611741870565,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_24010.pkl,0.363
1640,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3778073376263222,1.102875052744811,-0.38353248327549977,1402.5204630123908,1422.5398983479236,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23850.pkl,0.38
1640,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.233659721074231,0.9903669790311804,-0.35132093939155595,1379.9711068208137,1399.9905421563465,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_23770.pkl,0.438
1640,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2730389407566105,1.0569902068312869,-0.5445318564266174,1338.6127363613919,1358.6321716969246,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_24090.pkl,0.384
1720,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4010629089897784,1.1441931021400498,-0.464088526448678,1422.3807820485938,1442.4002173841266,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23050.pkl,0.307
1720,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.403949367618733,1.148457517649158,-0.4891661114662594,1421.0849228937723,1441.104358229305,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23210.pkl,0.285
1720,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4010629089897784,1.1441931021400498,-0.464088526448678,1422.3807820485938,1442.4002173841266,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23130.pkl,0.3
1640,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2366477895712589,1.01033086373994,-0.3807761197679977,1404.198839791186,1424.2182751267187,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_24170.pkl,0.429
1640,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1480354483430002,0.9659015453719824,-0.38767318586030913,1388.9742479352315,1408.9936832707642,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_24330.pkl,0.457
1720,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3289529217571656,1.1023251975700183,-0.39415798149096953,1462.045654537958,1482.0650898734907,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23450.pkl,0.368
1720,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3130505599988282,1.0898517115164175,-0.41942255082203667,1422.9082647549644,1442.9277000904972,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23370.pkl,0.408
1720,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3934071832850454,1.1611135338638434,-0.49210534600997796,1469.7931667797452,1489.812602115278,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23290.pkl,0.43
1720,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3378176617825646,1.1131894216020615,-0.43111978609663554,1458.5212566077416,1478.5406919432744,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23530.pkl,0.326
1720,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3625431504422219,1.1373794563746813,-0.5051866025675397,1453.3299111643666,1473.3493464998994,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23610.pkl,0.335
1640,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.143146675311531,0.966059831783911,-0.3717008429013527,1392.3630795953954,1412.3825149309282,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_24410.pkl,0.526
1720,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3186854366327818,1.0964130482171246,-0.43961958504760285,1446.8428373430693,1466.862272678602,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23770.pkl,0.263
1720,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.328771764579363,1.1032982319250217,-0.45953661543664687,1445.0804258664966,1465.0998612020294,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23690.pkl,0.28
1640,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1687864717153185,0.9689434579338542,-0.43467384198667575,1381.7629453819175,1401.7823807174502,results_sarima/all_9892_best_model/models/sarima_lambx_1640_lamby_24250.pkl,0.596
1720,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3133011407735755,1.0938799730918114,-0.4248013310624639,1448.721074309883,1468.7405096454158,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23930.pkl,0.265
1720,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3388753563669527,1.109326864956804,-0.47700428566195724,1443.7945162230535,1463.8139515585863,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_24010.pkl,0.256
1720,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3097451248780096,1.092709002950081,-0.4153811884078546,1449.9591842292307,1469.9786195647634,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_23850.pkl,0.296
1720,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2361769773398243,1.0107407798500456,-0.3792915678007767,1404.2596575758278,1424.2790929113605,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_24170.pkl,0.365
1720,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2577325651094924,1.0190416570511844,-0.41472139524840834,1400.1456073993743,1420.165042734907,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_24090.pkl,0.388
1800,22730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2774212117171708,1.0218913053307248,-0.4552272185777846,1395.961530860638,1415.9809661961708,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_22730.pkl,0.254
1800,22810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.26571740076018,1.0163291098211065,-0.4255573673889928,1395.7605151374237,1415.7799504729564,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_22810.pkl,0.252
1720,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1804750357476874,0.9711103583159525,-0.45272580249871536,1379.151573901675,1399.1710092372077,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_24250.pkl,0.435
1800,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4008951936333085,1.1441852661336978,-0.4714624618560101,1421.980215413038,1441.9996507485707,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23130.pkl,0.335
1800,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4077765301429137,1.1521222833922249,-0.49952365208432986,1420.5751319828441,1440.594567318377,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23210.pkl,0.318
1800,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3264861120009745,1.1020154903932171,-0.45589156392417607,1445.625583903743,1465.6450192392758,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23690.pkl,0.258
1800,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3672746850179895,1.1439234014583972,-0.51909132223708,1452.9324088725125,1472.9518442080453,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23610.pkl,0.294
1800,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4154223113845532,1.1816226020262122,-0.5636272816015762,1465.6301400290042,1485.649575364537,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23370.pkl,0.355
1800,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3358828823343751,1.1111541698120615,-0.4270775988258378,1459.0217209877003,1479.041156323233,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23450.pkl,0.347
1720,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1525959459550303,0.9693565128212501,-0.3946326120918598,1387.7394096251996,1407.7588449607324,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_24410.pkl,0.442
1800,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3396091543929196,1.1145382041792566,-0.4405769674154731,1457.8913985903214,1477.9108339258541,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23530.pkl,0.378
1800,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3412986423989604,1.1116067871172233,-0.48389860288258163,1443.219254701948,1463.2386900374809,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23850.pkl,0.255
1720,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1715393117670594,0.9715055314025323,-0.4391034781525513,1381.208016884426,1401.2274522199586,results_sarima/all_9892_best_model/models/sarima_lambx_1720_lamby_24330.pkl,0.533
1800,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.396963637892909,1.1632986645828047,-0.5076432356103826,1468.7659771566746,1488.7854124922073,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23290.pkl,0.46
1800,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3480657199434078,1.117214251036572,-0.4930738844477897,1442.9269011431115,1462.9463364786443,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23930.pkl,0.267
1800,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3395330719474146,1.1096982238482107,-0.4776543143631599,1443.9710855494327,1463.9905208849655,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_24010.pkl,0.259
1800,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3259119567787248,1.101672462934226,-0.4552778079481996,1445.6459764126898,1465.6654117482226,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_23770.pkl,0.404
1880,22730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2737435099066599,1.0198796821569605,-0.44755923088129057,1395.8455530564884,1415.8649883920211,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_22730.pkl,0.251
1880,22650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2635881514461094,1.0148578876757208,-0.42012009498375863,1396.2122405385571,1416.23167587409,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_22650.pkl,0.269
1800,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2356626236868065,1.0115247356298904,-0.37607130153761337,1404.7896414517982,1424.809076787331,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_24170.pkl,0.37
1880,22890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4016479753644442,1.1442606511907454,-0.46460474443071925,1422.4153478421056,1442.4347831776383,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_22890.pkl,0.297
1800,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.2629745787952211,1.0225028076053977,-0.4228771603580017,1398.9982764741908,1419.0177118097236,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_24090.pkl,0.453
1880,22970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4016479753644442,1.1442606511907454,-0.46460474443071925,1422.4153478421056,1442.4347831776383,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_22970.pkl,0.295
1880,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4014926490302142,1.1446715085120378,-0.4759598976821013,1421.6228380690845,1441.6422734046173,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23050.pkl,0.289
1880,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4016561777363976,1.1453943680356593,-0.47909450485311283,1421.2611856782096,1441.2806210137423,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23130.pkl,0.284
1800,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1513506759851289,0.9687198491190707,-0.39297594288256316,1387.8685102688223,1407.887945604355,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_24410.pkl,0.41
1800,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1762706356551524,0.9709239806501047,-0.4460448724470461,1380.4218879427453,1400.441323278278,results_sarima/all_9892_best_model/models/sarima_lambx_1800_lamby_24250.pkl,0.445
1880,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3390643251173813,1.113934214599236,-0.4387665630756948,1458.04896700871,1478.0684023442427,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23530.pkl,0.351
1880,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4158300357042344,1.1815886754336933,-0.5627384907694825,1465.738091526319,1485.7575268618518,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23370.pkl,0.37
1880,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4030731032340522,1.1673528393626431,-0.5244113309851951,1467.8269285282418,1487.8463638637745,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23290.pkl,0.392
1880,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3361368421105002,1.1108028637378935,-0.4254367150838207,1458.9135135145466,1478.9329488500794,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23450.pkl,0.399
1880,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3628015741516561,1.1385389600161875,-0.5077447852460647,1453.3247029314634,1473.3441382669962,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23610.pkl,0.294
1880,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3346685934072462,1.106192705994216,-0.46793808413066884,1444.1913660108316,1464.2108013463644,results_sarima/all_9892_best_model/models/sarima_lambx_1880_lamby_23850.pkl,0.253
