center_index,LAMBX,LAMBY,existing_cells_5x5,complete_5x5,persistence_MAE_C,persistence_RMSE_C,convlstm_MAE_C,convlstm_RMSE_C,convlstm_BIAS_C,convlstm_R2,MAE_improvement_percent,RMSE_improvement_percent
8923,9800,23130,25,True,1.6331174852228296,2.0787391316318935,1.3938117437512647,1.7780843381810898,-0.017205925146591652,0.9412082418601936,14.653308389439784,14.463324852829302
8924,9800,23210,25,True,1.6660038103779415,2.125397055100982,1.426839604408624,1.8099479582908176,-0.06911389282960566,0.9397664839036367,14.355561762794643,14.841890180146917
8925,9800,23290,25,True,1.66036073330042,2.1193560342217683,1.410897338754264,1.7888263293033475,-0.046966427900965405,0.9411147323780021,15.024650339103081,15.595761145426987
8926,9800,23370,25,True,1.6554116347010328,2.113386130584975,1.4009781236675025,1.7757179641734484,-0.05255586278317263,0.9419382470099911,15.36980323806175,15.977589779964239
8927,9800,23450,25,True,1.6535151831867736,2.1104504067670495,1.3920657063500954,1.7660486022130695,-0.044788186799366095,0.9425722057738584,15.811737291265382,16.31887693023601
8928,9800,23530,25,True,1.6505087923937436,2.1080568393853265,1.3854066141218526,1.7564072541757025,-0.05142700352346754,0.9431705936387205,16.06184586798908,16.681219340943343
8929,9800,23610,25,True,1.6466234473582222,2.103547518467089,1.3818404614980524,1.7497878845323702,-0.08372890563280246,0.9435756036119577,16.08036046644284,16.817287502614292
8930,9800,23690,25,True,1.6364014137684473,2.079227503245074,1.3397414836477726,1.704763252250275,-0.008386695748892899,0.9454016521755084,18.128799426877812,18.00977768956829
8931,9800,23770,25,True,1.636123953650772,2.079087354138761,1.3535307990964311,1.7185262367416319,-0.08839218931877425,0.944516923039547,17.27211156121609,17.342278412658978
8932,9800,23850,25,True,1.6441721320703666,2.0875795583022145,1.365880565660955,1.7330367083680194,-0.09359063725025978,0.9436006741691437,16.92593865211562,16.983441350735276
8933,9800,23930,25,True,1.6518964317526452,2.0979505723619702,1.3694062916687746,1.7423323439506917,-0.07020119215800297,0.9430391728133856,17.100959518639524,16.95074388768402
8934,9800,24010,25,True,1.6504162656941093,2.1123771074508992,1.4376036849538008,1.8156708345487205,-0.10131135988191363,0.9401778359805044,12.894479118018554,14.046084473062086
8935,9800,24090,25,True,1.646854714703273,2.1078956249297733,1.415839019690698,1.7944818435495924,-0.034600488131626354,0.9415144535229584,14.02769126809094,14.868562640079611
8936,9800,24170,25,True,1.6612395746194026,2.1242618269869182,1.430219772014212,1.8133903622949148,-0.024409899327845402,0.9404119292845474,13.906471175785606,14.63432900514659
8937,9800,24250,25,True,1.6422756311520728,2.102658980804008,1.4089909711444302,1.7843226334167728,-0.05797259792147909,0.9421326563167703,14.204963867361965,15.139704074386373
8938,9800,24330,25,True,1.640379236099568,2.1010645868748976,1.4008270461288015,1.7757925951347737,-0.05268162957614048,0.9426712722385034,14.603463924620542,15.481294281577997
8939,9800,24410,25,True,1.6444958837687362,2.1050708059849264,1.3946808524753735,1.76689305738571,-0.09567314402909327,0.9432865278904136,15.190979421660499,16.064910863698422
8940,9800,24490,25,True,1.7205365839983775,2.191791439498374,1.4905537720855797,1.880530740991129,-0.01549309740234149,0.935850596588872,13.366923670889795,14.201200574927054
8941,9800,24570,25,True,1.7209065284693714,2.1953108057448585,1.4992024706647311,1.893843279825173,-0.03630355108015853,0.9319736287541207,12.882980809064097,13.732339180893295
8942,9800,24650,25,True,1.7468085628654204,2.229177398243779,1.5366002029009598,1.9377164112815939,-0.013995999875275986,0.9279382486695622,12.03385215948565,13.074822452076166
8943,9800,24730,25,True,1.7624884366327473,2.2506458987686067,1.5648226954118727,1.968295647335545,-0.01978999370783154,0.9247742371183744,11.215151096169297,12.545298733467739
8944,9800,24810,25,True,1.753469031348921,2.238697570702267,1.5471015951348939,1.94800276159206,-0.027574661591888906,0.926729869037817,11.769095006786136,12.984996853282755
8945,9800,24890,25,True,1.748011028843826,2.2310171577962943,1.5366909439976186,1.9369351507712411,-0.029403833412219815,0.9279004603071529,12.089173429642445,13.181521531440623
8946,9800,24970,24,False,1.771137819810668,2.263099379604749,1.5757696414633442,1.9840464134006666,0.012930725152353575,0.9232242974693478,11.030659283658025,12.33056615714415
8947,9800,25050,19,False,1.7147549286029826,2.1890833405025023,1.5231864498678342,1.9090658579033557,-0.05107792255285159,0.9308993364606262,11.171770119431583,12.791540523754971
8948,9800,25130,14,False,1.743987070201835,2.2246880460985903,1.5689324829779103,1.9640229178362727,-0.15481576954844262,0.9262033910359387,10.037608088669215,11.716929423855314
8949,9880,18490,12,False,1.072756729337708,1.4577601188178682,1.1210547455144524,1.4354344338114853,-0.436668151622564,0.9435760025918218,-4.502233810881082,1.5315060906239704
8950,9880,18570,17,False,1.0690564729900518,1.4533749207302784,1.0893280989146696,1.411672711153597,-0.4441926393323646,0.9454131671487342,-1.8962165644926114,2.869335983569011
8951,9880,18650,21,False,0.926965718794266,1.2475897292234304,1.0402589951479027,1.2959849770768401,-0.6763634412626113,0.9502879847729987,-12.221948887279327,-3.8790995725440665
8952,9880,18730,23,False,1.124236771180385,1.4830307156555993,1.0981477001659523,1.402845259628324,-0.4022223448775412,0.9451896979132934,2.3206028910654237,5.406864145212789
8953,9880,18810,25,True,1.187095232742126,1.5668439783556727,1.2729692344418506,1.59213012380602,-0.7091148369407124,0.9312652285238505,-7.233960623475866,-1.6138266349202066
8954,9880,18890,25,True,1.208556896001514,1.593556384205604,1.0524809746473174,1.3751209485901568,-0.07872340725484984,0.9547519595975725,12.914238615539798,13.707418060662999
8955,9880,18970,25,True,1.2029140165401322,1.5871637423773224,1.045656241276659,1.359510483286862,-0.11130427884129217,0.9544833045346812,13.073068656709486,14.343400936658963
8956,9880,19050,25,True,1.3095743777462998,1.7135702119358212,1.1459545802452518,1.5057455402858388,0.05978007232778939,0.9410278951760817,12.494120248643537,12.128167856933196
8957,9880,19130,22,False,1.4096207032040464,1.855643702345124,1.324021860805515,1.748281028607337,0.38121567337078477,0.9160922855380751,6.072473411036499,5.785737509959716
8958,9880,19210,18,False,1.4522663931621653,1.9185616599455009,1.3930797382817017,1.8137758280358072,-0.08321829750844442,0.9057725389346423,4.075468189523449,5.461686955251168
8959,9880,21130,16,False,2.01836249168883,2.644809684364209,1.7565040129627154,2.3289272159031604,0.037188876678720874,0.867882273269015,12.973808213558751,11.943485776254786
8960,9880,21210,21,False,1.9989362040898184,2.619494723122724,1.7348681581340157,2.2704677971072362,-0.0008235326197056943,0.8733618671665241,13.210428897906803,13.324208021286235
8961,9880,21290,24,False,2.0177613716231355,2.6460398193966324,1.815277021974463,2.338828908993571,-0.20958854973481608,0.8667213712974439,10.035098921820936,11.610214938984313
8962,9880,21370,25,True,2.0175301607398386,2.616399314106864,1.8175929702067133,2.3324931851035196,-0.22382921956403734,0.874611112522309,9.9099976012159,10.851024439297365
8963,9880,21450,25,True,1.6129509699113054,2.082058426040764,1.389410507667958,1.7692564391497525,-0.26030767879256705,0.9359458590603659,13.859098411133955,15.0236892000113
8964,9880,21530,25,True,1.5812672518889845,2.03984016536961,1.3473819376251193,1.737124321203812,-0.059975939035195096,0.939097473270487,14.791004745368975,14.840174701185326
8965,9880,21610,25,True,2.019010235048024,2.62559365241469,1.8233060104553618,2.3941318130515183,0.31813786318741055,0.865094196380999,9.69307738987302,8.815600203416944
8966,9880,21690,25,True,2.1244682573147333,2.7303997530262114,1.8834527621767678,2.4235258889985096,0.09458040242720048,0.8680956422288312,11.344744469969259,11.239155134246595
8967,9880,21770,25,True,1.9679464927765091,2.530674866815541,1.686539522042217,2.1978609156413724,0.21208443231432664,0.8938240441025478,14.299523476233569,13.151193602083026
8968,9880,21850,25,True,1.862627197039778,2.3960401164843956,1.591042369521403,2.0830604071908927,0.21769521503289688,0.9042375307845818,14.58073993282162,13.062373502857886
8969,9880,21930,25,True,1.7882054529181242,2.3023968639461763,1.516139232483757,1.9912612800355274,0.25222269458753105,0.9134805569030808,15.214483324071606,13.513551411696259
8970,9880,22010,25,True,1.9960222270729142,2.566254418562717,1.8004224567254532,2.3179454257242087,0.13662804242750762,0.882481305412365,9.79947856764602,9.675930455000598
8971,9880,22090,25,True,2.0511563466060614,2.6209202856732805,1.8647197613994022,2.3445909877240205,-0.04035434405303023,0.8871999252790397,9.08934053297038,10.543216421337078
8972,9880,22170,25,True,1.9534689226600441,2.507457840226802,1.7716867127537617,2.240288233451239,-0.017422742473097667,0.90029380565575,9.305610537113083,10.654998959081098
8973,9880,22250,25,True,1.8611934354854447,2.393839384688459,1.6496419280243626,2.1015038964997697,0.06193591443396188,0.9156198522192259,11.366443886360704,12.211992586408833
8974,9880,22330,25,True,1.8212765985677686,2.3379942104488016,1.581733484823984,2.017423389591814,0.03662840113608954,0.9242779549668201,13.152484028629077,13.711360764894748
8975,9880,22410,25,True,1.8044402469208018,2.3159903281370955,1.5653828948212376,1.9952703903528697,0.032847897638114486,0.9260267059762709,13.248283089867073,13.848068961591999
8976,9880,22490,25,True,1.7913043492376308,2.297023710069074,1.5344136014897773,1.9589707448712146,0.015398415451684999,0.9288200070291116,14.340988333846493,14.71699938124251
8977,9880,22570,25,True,1.7855689219034567,2.2902439561939163,1.5014390336706283,1.9302933149607329,0.019625200594497103,0.9309331575695863,15.912569083580353,15.716694296243181
8978,9880,22650,25,True,1.9782146415039965,2.529239698609091,1.8019711673535428,2.2943131790445372,0.19858529852232815,0.8930136671054307,8.90921897213638,9.288424489531273
8979,9880,22730,25,True,1.8753931079056394,2.412316136671316,1.6313469363626345,2.082453433490141,0.026652831925384212,0.9163528615780016,13.013067527775307,13.674107558569965
8980,9880,22810,25,True,1.7460684127878194,2.2479674751267447,1.4880608444849062,1.9122457577423329,0.040879383669420045,0.9300460663816424,14.776486786733145,14.934456174259514
8981,9880,22890,25,True,1.7159111030006937,2.205149126638206,1.4782923469931633,1.895580372348427,0.016144988936036962,0.9317493971891417,13.847964244301204,14.038449851313363
8982,9880,22970,25,True,1.6729417460368365,2.136436600140198,1.4039846203263218,1.8057377565022432,0.03471213639830131,0.9397689610136849,16.07689725883573,15.47899168251722
8983,9880,23050,25,True,1.6486587806722834,2.101739261095267,1.3845977289162776,1.7740585123511605,-0.008347303309339159,0.9421286127768107,16.016719460186177,15.590932462923307
8984,9880,23130,25,True,1.629972198514559,2.074186115487354,1.3803542046277861,1.762866107882265,-0.02391989643545089,0.9421535446258807,15.314248556770291,15.009260995459938
8985,9880,23210,25,True,1.6645236160885284,2.1245503242242196,1.417895759067306,1.7978194482640615,-0.07974820992772387,0.9405456990503815,14.816723213622783,15.378824979326582
8986,9880,23290,25,True,1.6580018035578132,2.1169178731632354,1.413561296066016,1.7924717232012999,-0.07429572148636246,0.9408613770893856,14.743078503730578,15.326345630835796
8987,9880,23370,25,True,1.6554116347010328,2.113386130584975,1.4130939832999683,1.7920488570973678,-0.07882096743164627,0.9408653734046357,14.63790916540387,15.204853899493635
8988,9880,23450,25,True,1.6512489354136253,2.108344223267477,1.408829659912787,1.7896130756746922,-0.06950920583140949,0.941002912315069,14.68096483224161,15.117604804533327
8989,9880,23530,25,True,1.6498612889970043,2.107986651292101,1.4086045398412206,1.7882462585054786,-0.094934531872632,0.941101397876953,14.622850464141159,15.168046372145477
8990,9880,23610,25,True,1.6367716476059313,2.07981685979049,1.3720459704262367,1.7426301160808362,-0.013831603538096779,0.9429587099332638,16.17364753152359,16.2123286058764
8991,9880,23690,25,True,1.632978744577413,2.0749608177576677,1.3691468075620807,1.738977511102448,-0.021663258629303968,0.9431856182458812,16.15648322989088,16.19227234460766
8992,9880,23770,25,True,1.6321462583585982,2.0755759672324237,1.3774254205158527,1.7491655625114797,-0.02562226243420512,0.9425294594290403,15.606495835667985,15.726256705322143
8993,9880,23850,25,True,1.630943566533176,2.074162650713859,1.3682122596648971,1.740746749747082,0.0020047923572409716,0.9430561774930314,16.109159891212855,16.074723014225818
8994,9880,23930,25,True,1.6290009293040117,2.070946765351939,1.3589030291392339,1.7287602217045068,-0.0011693458662994695,0.9438446084399359,16.580586008638853,16.52319361233221
8995,9880,24010,25,True,1.6290009293040117,2.070946765351939,1.3511148076935238,1.7186499591790854,-0.015495276473166213,0.9444995119685793,17.058684044410853,17.011388803757292
8996,9880,24090,25,True,1.6204902867715079,2.0790784126806274,1.4049190623577164,1.7780817422683577,-0.07795696540853693,0.942351557198036,13.30283965128064,14.47740828707775
8997,9880,24170,25,True,1.6364014137684473,2.079227503245074,1.3690896541514295,1.7379429479862054,-0.01978203502658558,0.9432556818542676,16.33534152243422,16.414007352549053
8998,9880,24250,25,True,1.6393617317700806,2.0996816742131656,1.4251868559407703,1.8072578344235144,-0.0873355949288932,0.9405974027922646,13.064528205014131,13.927055866658174
8999,9880,24330,25,True,1.6331637132840504,2.0928217719973756,1.4125078608877233,1.789802501874476,-0.09540285036367581,0.941714823112819,13.510945081716324,14.478981162055662
9000,9880,24410,25,True,1.6410267818426225,2.101148344758122,1.4047651899621842,1.7798867768851943,-0.09099033560386749,0.9424082261823026,14.3971807465051,15.289808959676774
9001,9880,24490,25,True,1.6802035180867325,2.14161876985204,1.459679983811286,1.8441418067712845,-0.05114404715177199,0.9381264501177922,13.124810887585769,13.890285575957467
9002,9880,24570,25,True,1.7396855314609412,2.2147683516618057,1.5164254300578892,1.910963383259348,0.006745417398175743,0.9331321169442709,12.833359671363372,13.71723449879099
9003,9880,24650,25,True,1.7340425037874545,2.207071705425436,1.4921969785169802,1.8806482301939402,-0.017134005663904408,0.9359144205732027,13.946920259580779,14.789889899321333
9004,9880,24730,24,False,1.7561516704435816,2.2432611478724582,1.5471793994321303,1.953133845955916,0.014306054304971616,0.9261834686252789,11.899443227398887,12.933282520035762
9005,9880,24810,23,False,1.760037022536822,2.246642082045072,1.5489733446317067,1.9528883160533725,-0.007744934027333925,0.9260851313694298,11.992002168278235,13.07523652028727
9006,9880,24890,22,False,1.7608695722751107,2.2487102132424326,1.5700505386338424,1.9740700519436885,-0.05193145312610101,0.9243997282758669,10.836636434958827,12.21323048569866
9007,9880,24970,20,False,1.7646624400150324,2.2546632528838306,1.5707310015795741,1.9780184966709147,0.029686762380114758,0.923906647897363,10.989718715484544,12.269892448864505
9008,9880,25050,15,False,1.7391304559557665,2.220108260820605,1.5433976334846207,1.9340550324504986,-0.008703249896929067,0.9287559973159986,11.254637155070567,12.88465222251703
9009,9880,25130,11,False,1.7066604586026934,2.177695772035048,1.5351921102716126,1.9319642711436296,-0.07973050233062828,0.9292633842847374,10.047010081400042,11.284014234081154
9010,9960,18650,18,False,0.9020813722284055,1.2187993263066277,0.8392876087792156,1.1072412543545198,-0.29855494538906213,0.9632270196435357,6.960986600806405,9.15311237414008
9011,9960,18730,21,False,1.0444495618398493,1.3894857263867828,0.9314801395215114,1.2326947438672216,-0.1361019185689949,0.9568991258174161,10.816168290533499,11.284101703389236
