center_index,LAMBX,LAMBY,existing_cells_5x5,missing_cells_5x5,complete_5x5
9105,10040,23530,25,0,True
9106,10040,23610,25,0,True
9107,10040,23690,25,0,True
9108,10040,23770,25,0,True
9109,10040,23850,25,0,True
9110,10040,23930,25,0,True
9111,10040,24010,25,0,True
9112,10040,24090,25,0,True
9113,10040,24170,25,0,True
9114,10040,24250,25,0,True
9115,10040,24330,25,0,True
9116,10040,24410,25,0,True
9117,10040,24490,25,0,True
9118,10040,24570,23,2,False
9119,10040,24650,21,4,False
9120,10040,24730,18,7,False
9121,10040,24810,15,10,False
9122,10120,18730,13,12,False
9123,10120,18810,18,7,False
9124,10120,18890,21,4,False
9125,10120,18970,23,2,False
9126,10120,19050,24,1,False
9127,10120,19130,20,5,False
9128,10120,19210,15,10,False
9129,10120,21210,16,9,False
9130,10120,21290,21,4,False
9131,10120,21370,25,0,True
9132,10120,21450,25,0,True
9133,10120,21530,25,0,True
9134,10120,21610,25,0,True
9135,10120,21690,25,0,True
9136,10120,21770,25,0,True
9137,10120,21850,25,0,True
9138,10120,21930,25,0,True
9139,10120,22010,25,0,True
9140,10120,22090,25,0,True
9141,10120,22170,25,0,True
9142,10120,22250,25,0,True
9143,10120,22330,25,0,True
9144,10120,22410,25,0,True
9145,10120,22490,25,0,True
9146,10120,22570,25,0,True
9147,10120,22650,25,0,True
9148,10120,22730,25,0,True
9149,10120,22810,25,0,True
9150,10120,22890,25,0,True
9151,10120,22970,25,0,True
9152,10120,23050,25,0,True
9153,10120,23130,25,0,True
9154,10120,23210,25,0,True
9155,10120,23290,25,0,True
9156,10120,23370,25,0,True
9157,10120,23450,25,0,True
9158,10120,23530,25,0,True
9159,10120,23610,25,0,True
9160,10120,23690,25,0,True
9161,10120,23770,25,0,True
9162,10120,23850,25,0,True
9163,10120,23930,25,0,True
9164,10120,24010,25,0,True
9165,10120,24090,25,0,True
9166,10120,24170,25,0,True
9167,10120,24250,25,0,True
9168,10120,24330,25,0,True
9169,10120,24410,25,0,True
9170,10120,24490,24,1,False
9171,10120,24570,21,4,False
9172,10120,24650,18,7,False
9173,10200,18810,13,12,False
9174,10200,18890,16,9,False
9175,10200,18970,18,7,False
9176,10200,19050,19,6,False
9177,10200,19130,16,9,False
9178,10200,19210,12,13,False
9179,10200,21210,14,11,False
9180,10200,21290,19,6,False
9181,10200,21370,24,1,False
9182,10200,21450,25,0,True
9183,10200,21530,25,0,True
9184,10200,21610,25,0,True
9185,10200,21690,25,0,True
9186,10200,21770,25,0,True
9187,10200,21850,25,0,True
9188,10200,21930,25,0,True
9189,10200,22010,25,0,True
9190,10200,22090,25,0,True
9191,10200,22170,25,0,True
9192,10200,22250,25,0,True
9193,10200,22330,25,0,True
9194,10200,22410,25,0,True
9195,10200,22490,25,0,True
9196,10200,22570,25,0,True
9197,10200,22650,25,0,True
9198,10200,22730,25,0,True
9199,10200,22810,25,0,True
9200,10200,22890,25,0,True
9201,10200,22970,25,0,True
9202,10200,23050,25,0,True
9203,10200,23130,25,0,True
9204,10200,23210,25,0,True
9205,10200,23290,25,0,True
9206,10200,23370,25,0,True
9207,10200,23450,25,0,True
9208,10200,23530,25,0,True
9209,10200,23610,25,0,True
9210,10200,23690,25,0,True
9211,10200,23770,25,0,True
9212,10200,23850,25,0,True
9213,10200,23930,25,0,True
9214,10200,24010,25,0,True
9215,10200,24090,25,0,True
9216,10200,24170,25,0,True
9217,10200,24250,25,0,True
9218,10200,24330,25,0,True
9219,10200,24410,24,1,False
9220,10200,24490,22,3,False
9221,10200,24570,18,7,False
9222,10200,24650,14,11,False
9223,10280,18970,13,12,False
9224,10280,19050,14,11,False
9225,10280,19130,12,13,False
9226,10280,19210,9,16,False
9227,10280,21210,11,14,False
9228,10280,21290,15,10,False
9229,10280,21370,20,5,False
9230,10280,21450,22,3,False
9231,10280,21530,23,2,False
9232,10280,21610,24,1,False
9233,10280,21690,25,0,True
9234,10280,21770,25,0,True
9235,10280,21850,25,0,True
9236,10280,21930,25,0,True
9237,10280,22010,25,0,True
9238,10280,22090,25,0,True
9239,10280,22170,25,0,True
9240,10280,22250,25,0,True
9241,10280,22330,25,0,True
9242,10280,22410,25,0,True
9243,10280,22490,25,0,True
9244,10280,22570,25,0,True
9245,10280,22650,25,0,True
9246,10280,22730,25,0,True
9247,10280,22810,25,0,True
9248,10280,22890,25,0,True
9249,10280,22970,25,0,True
9250,10280,23050,25,0,True
9251,10280,23130,25,0,True
9252,10280,23210,25,0,True
9253,10280,23290,25,0,True
9254,10280,23370,24,1,False
9255,10280,23450,24,1,False
9256,10280,23530,24,1,False
9257,10280,23610,24,1,False
9258,10280,23690,24,1,False
9259,10280,23770,25,0,True
9260,10280,23850,25,0,True
9261,10280,23930,25,0,True
9262,10280,24010,25,0,True
9263,10280,24090,25,0,True
9264,10280,24170,25,0,True
9265,10280,24250,25,0,True
9266,10280,24330,25,0,True
9267,10280,24410,23,2,False
9268,10280,24490,20,5,False
9269,10280,24570,15,10,False
9270,10360,21290,11,14,False
9271,10360,21370,15,10,False
9272,10360,21450,18,7,False
9273,10360,21530,20,5,False
9274,10360,21610,22,3,False
9275,10360,21690,24,1,False
9276,10360,21770,25,0,True
9277,10360,21850,25,0,True
9278,10360,21930,25,0,True
9279,10360,22010,25,0,True
9280,10360,22090,25,0,True
9281,10360,22170,25,0,True
9282,10360,22250,25,0,True
9283,10360,22330,25,0,True
9284,10360,22410,25,0,True
9285,10360,22490,25,0,True
9286,10360,22570,25,0,True
9287,10360,22650,25,0,True
9288,10360,22730,25,0,True
9289,10360,22810,25,0,True
9290,10360,22890,25,0,True
9291,10360,22970,25,0,True
9292,10360,23050,25,0,True
9293,10360,23130,25,0,True
9294,10360,23210,25,0,True
9295,10360,23290,24,1,False
9296,10360,23370,22,3,False
9297,10360,23450,22,3,False
9298,10360,23530,22,3,False
9299,10360,23610,22,3,False
9300,10360,23690,23,2,False
9301,10360,23770,25,0,True
9302,10360,23850,25,0,True
9303,10360,23930,25,0,True
9304,10360,24010,25,0,True
9305,10360,24090,24,1,False
9306,10360,24170,24,1,False
9307,10360,24250,23,2,False
9308,10360,24330,22,3,False
9309,10360,24410,19,6,False
9310,10360,24490,16,9,False
9311,10440,21530,16,9,False
9312,10440,21610,19,6,False
9313,10440,21690,22,3,False
9314,10440,21770,24,1,False
9315,10440,21850,25,0,True
9316,10440,21930,25,0,True
9317,10440,22010,25,0,True
9318,10440,22090,25,0,True
9319,10440,22170,25,0,True
9320,10440,22250,25,0,True
9321,10440,22330,25,0,True
9322,10440,22410,25,0,True
9323,10440,22490,25,0,True
9324,10440,22570,25,0,True
9325,10440,22650,25,0,True
9326,10440,22730,25,0,True
9327,10440,22810,25,0,True
9328,10440,22890,25,0,True
9329,10440,22970,25,0,True
9330,10440,23050,25,0,True
9331,10440,23130,25,0,True
9332,10440,23210,25,0,True
9333,10440,23290,23,2,False
9334,10440,23370,20,5,False
9335,10440,23450,20,5,False
9336,10440,23610,20,5,False
9337,10440,23690,22,3,False
9338,10440,23770,24,1,False
9339,10440,23850,23,2,False
9340,10440,23930,22,3,False
9341,10440,24010,21,4,False
9342,10440,24090,19,6,False
9343,10440,24170,19,6,False
9344,10440,24250,18,7,False
9345,10440,24330,17,8,False
9346,10440,24410,14,11,False
9347,10440,24490,11,14,False
9348,10520,21610,14,11,False
9349,10520,21690,18,7,False
9350,10520,21770,21,4,False
9351,10520,21850,23,2,False
9352,10520,21930,24,1,False
9353,10520,22010,25,0,True
9354,10520,22090,25,0,True
9355,10520,22170,25,0,True
9356,10520,22250,25,0,True
9357,10520,22330,25,0,True
9358,10520,22410,25,0,True
9359,10520,22490,25,0,True
9360,10520,22570,25,0,True
9361,10520,22650,25,0,True
9362,10520,22730,25,0,True
9363,10520,22810,25,0,True
9364,10520,22890,25,0,True
9365,10520,22970,25,0,True
9366,10520,23050,25,0,True
9367,10520,23130,25,0,True
9368,10520,23210,25,0,True
9369,10520,23290,22,3,False
9370,10520,23370,18,7,False
9371,10520,23610,15,10,False
9372,10520,23690,17,8,False
9373,10520,23770,19,6,False
9374,10520,23850,18,7,False
9375,10520,23930,17,8,False
9376,10520,24010,16,9,False
9377,10520,24090,14,11,False
9378,10520,24170,14,11,False
9379,10520,24330,12,13,False
9380,10600,21690,13,12,False
9381,10600,21770,17,8,False
9382,10600,21850,20,5,False
9383,10600,21930,22,3,False
9384,10600,22010,24,1,False
9385,10600,22090,25,0,True
9386,10600,22170,25,0,True
9387,10600,22250,25,0,True
9388,10600,22330,25,0,True
9389,10600,22410,25,0,True
9390,10600,22490,25,0,True
9391,10600,22570,25,0,True
9392,10600,22650,25,0,True
9393,10600,22730,25,0,True
9394,10600,22810,25,0,True
9395,10600,22890,25,0,True
9396,10600,22970,25,0,True
9397,10600,23050,25,0,True
9398,10600,23130,25,0,True
9399,10600,23210,25,0,True
9400,10600,23290,22,3,False
9401,10600,23370,17,8,False
9402,10600,23610,11,14,False
9403,10600,23690,12,13,False
9404,10600,23770,14,11,False
9405,10600,23850,13,12,False
9406,10680,21850,17,8,False
9407,10680,21930,20,5,False
9408,10680,22010,23,2,False
9409,10680,22090,25,0,True
9410,10680,22170,25,0,True
9411,10680,22250,25,0,True
9412,10680,22330,25,0,True
9413,10680,22410,25,0,True
9414,10680,22490,25,0,True
9415,10680,22570,25,0,True
9416,10680,22650,25,0,True
9417,10680,22730,25,0,True
9418,10680,22810,25,0,True
9419,10680,22890,25,0,True
9420,10680,22970,25,0,True
9421,10680,23050,25,0,True
9422,10680,23130,25,0,True
9423,10680,23210,25,0,True
9424,10680,23290,22,3,False
9425,10680,23370,17,8,False
9426,10760,21930,18,7,False
9427,10760,22010,22,3,False
9428,10760,22090,25,0,True
9429,10760,22170,25,0,True
9430,10760,22250,25,0,True
9431,10760,22330,25,0,True
9432,10760,22410,25,0,True
9433,10760,22490,25,0,True
9434,10760,22570,25,0,True
9435,10760,22650,25,0,True
9436,10760,22730,25,0,True
9437,10760,22810,25,0,True
9438,10760,22890,25,0,True
9439,10760,22970,25,0,True
9440,10760,23050,25,0,True
9441,10760,23130,25,0,True
9442,10760,23210,25,0,True
9443,10760,23290,23,2,False
9444,10760,23370,19,6,False
9445,10760,23450,15,10,False
9446,10840,21930,16,9,False
9447,10840,22010,21,4,False
9448,10840,22090,25,0,True
9449,10840,22170,25,0,True
9450,10840,22250,25,0,True
9451,10840,22330,25,0,True
9452,10840,22410,25,0,True
9453,10840,22490,25,0,True
9454,10840,22570,25,0,True
9455,10840,22650,25,0,True
9456,10840,22730,25,0,True
9457,10840,22810,25,0,True
9458,10840,22890,25,0,True
9459,10840,22970,25,0,True
9460,10840,23050,24,1,False
9461,10840,23130,24,1,False
9462,10840,23210,24,1,False
9463,10840,23290,23,2,False
9464,10840,23370,20,5,False
9465,10840,23450,17,8,False
9466,10920,21930,15,10,False
9467,10920,22010,20,5,False
9468,10920,22090,25,0,True
9469,10920,22170,25,0,True
9470,10920,22250,25,0,True
9471,10920,22330,25,0,True
9472,10920,22410,25,0,True
9473,10920,22490,25,0,True
9474,10920,22570,25,0,True
9475,10920,22650,25,0,True
9476,10920,22730,25,0,True
9477,10920,22810,25,0,True
9478,10920,22890,25,0,True
9479,10920,22970,25,0,True
9480,10920,23050,24,1,False
9481,10920,23130,24,1,False
9482,10920,23210,24,1,False
9483,10920,23290,24,1,False
9484,10920,23370,22,3,False
9485,10920,23450,20,5,False
9486,10920,23530,15,10,False
9487,11000,21930,16,9,False
9488,11000,22010,21,4,False
9489,11000,22090,25,0,True
9490,11000,22170,25,0,True
9491,11000,22250,25,0,True
9492,11000,22330,25,0,True
9493,11000,22410,25,0,True
9494,11000,22490,25,0,True
9495,11000,22570,25,0,True
9496,11000,22650,25,0,True
9497,11000,22730,25,0,True
9498,11000,22810,25,0,True
9499,11000,22890,25,0,True
9500,11000,22970,25,0,True
9501,11000,23050,24,1,False
9502,11000,23130,24,1,False
9503,11000,23290,24,1,False
9504,11000,23370,22,3,False
9505,11000,23450,20,5,False
9506,11000,23530,15,10,False
9507,11000,23610,10,15,False
9508,11080,21930,17,8,False
9509,11080,22010,22,3,False
9510,11080,22090,25,0,True
9511,11080,22170,25,0,True
9512,11080,22250,25,0,True
9513,11080,22330,25,0,True
9514,11080,22410,25,0,True
9515,11080,22490,25,0,True
9516,11080,22570,25,0,True
9517,11080,22650,25,0,True
9518,11080,22730,25,0,True
9519,11080,22810,25,0,True
9520,11080,22890,25,0,True
9521,11080,22970,25,0,True
9522,11080,23050,24,1,False
9523,11080,23130,24,1,False
9524,11080,23210,24,1,False
9525,11080,23290,24,1,False
9526,11080,23370,23,2,False
9527,11080,23450,21,4,False
9528,11080,23530,16,9,False
9529,11080,23610,11,14,False
9530,11160,16810,11,14,False
9531,11160,16970,14,11,False
9532,11160,17050,14,11,False
9533,11160,17130,15,10,False
9534,11160,17210,14,11,False
9535,11160,17290,13,12,False
9536,11160,21850,13,12,False
9537,11160,21930,18,7,False
9538,11160,22010,23,2,False
9539,11160,22090,25,0,True
9540,11160,22170,25,0,True
9541,11160,22250,25,0,True
9542,11160,22330,25,0,True
9543,11160,22410,25,0,True
9544,11160,22490,25,0,True
9545,11160,22570,25,0,True
9546,11160,22650,25,0,True
9547,11160,22730,25,0,True
9548,11160,22810,25,0,True
9549,11160,22890,25,0,True
9550,11160,22970,25,0,True
9551,11160,23050,24,1,False
9552,11160,23130,24,1,False
9553,11160,23210,24,1,False
9554,11160,23290,24,1,False
9555,11160,23370,23,2,False
9556,11160,23450,22,3,False
9557,11240,16730,14,11,False
9558,11240,16810,16,9,False
9559,11240,16890,18,7,False
9560,11240,16970,19,6,False
9561,11240,17050,19,6,False
9562,11240,17130,20,5,False
9563,11240,17210,19,6,False
9564,11240,17290,18,7,False
9565,11240,17370,17,8,False
9566,11240,17450,14,11,False
9567,11240,17530,10,15,False
9568,11240,21850,15,10,False
9569,11240,21930,20,5,False
9570,11240,22010,24,1,False
9571,11240,22090,25,0,True
9572,11240,22170,25,0,True
9573,11240,22250,25,0,True
9574,11240,22330,25,0,True
9575,11240,22410,25,0,True
9576,11240,22490,25,0,True
9577,11240,22570,25,0,True
9578,11240,22650,25,0,True
9579,11240,22730,25,0,True
9580,11240,22810,25,0,True
9581,11240,22890,25,0,True
9582,11240,22970,25,0,True
9583,11240,23050,25,0,True
9584,11240,23130,25,0,True
9585,11240,23210,25,0,True
9586,11240,23290,25,0,True
9587,11240,23370,24,1,False
9588,11240,23450,22,3,False
9589,11240,23530,18,7,False
9590,11320,16570,14,11,False
9591,11320,16650,17,8,False
9592,11320,16730,19,6,False
9593,11320,16810,21,4,False
9594,11320,16890,23,2,False
9595,11320,16970,24,1,False
9596,11320,17050,24,1,False
9597,11320,17130,25,0,True
9598,11320,17210,24,1,False
9599,11320,17290,23,2,False
9600,11320,17370,22,3,False
9601,11320,17450,19,6,False
9602,11320,17530,15,10,False
9603,11320,21850,17,8,False
9604,11320,21930,22,3,False
9605,11320,22010,25,0,True
9606,11320,22090,25,0,True
9607,11320,22170,25,0,True
9608,11320,22250,25,0,True
9609,11320,22330,25,0,True
9610,11320,22410,25,0,True
9611,11320,22490,25,0,True
9612,11320,22570,25,0,True
9613,11320,22650,25,0,True
9614,11320,22730,25,0,True
9615,11320,22810,25,0,True
9616,11320,22890,25,0,True
9617,11320,22970,25,0,True
9618,11320,23050,25,0,True
9619,11320,23130,25,0,True
9620,11320,23210,25,0,True
9621,11320,23290,25,0,True
9622,11320,23370,24,1,False
9623,11320,23450,22,3,False
9624,11320,23530,19,6,False
9625,11320,23610,15,10,False
9626,11400,16410,12,13,False
9627,11400,16490,16,9,False
9628,11400,16570,19,6,False
9629,11400,16650,21,4,False
9630,11400,16730,23,2,False
9631,11400,16810,24,1,False
9632,11400,16890,25,0,True
9633,11400,16970,25,0,True
9634,11400,17050,25,0,True
9635,11400,17130,25,0,True
9636,11400,17210,25,0,True
9637,11400,17290,25,0,True
9638,11400,17370,25,0,True
9639,11400,17450,23,2,False
9640,11400,17530,20,5,False
9641,11400,17610,15,10,False
9642,11400,21770,13,12,False
9643,11400,21850,18,7,False
9644,11400,21930,23,2,False
9645,11400,22010,25,0,True
9646,11400,22090,25,0,True
9647,11400,22170,25,0,True
9648,11400,22250,25,0,True
9649,11400,22330,25,0,True
9650,11400,22410,25,0,True
9651,11400,22490,25,0,True
9652,11400,22570,25,0,True
9653,11400,22650,25,0,True
9654,11400,22730,25,0,True
9655,11400,22810,25,0,True
9656,11400,22890,25,0,True
9657,11400,22970,25,0,True
9658,11400,23050,25,0,True
9659,11400,23130,25,0,True
9660,11400,23210,25,0,True
9661,11400,23290,25,0,True
9662,11400,23370,25,0,True
9663,11400,23450,24,1,False
9664,11400,23530,22,3,False
9665,11400,23610,18,7,False
9666,11400,23690,13,12,False
9667,11400,23770,8,17,False
9668,11480,16330,12,13,False
9669,11480,16410,17,8,False
9670,11480,16490,21,4,False
9671,11480,16570,23,2,False
9672,11480,16650,24,1,False
9673,11480,16730,25,0,True
9674,11480,16810,25,0,True
9675,11480,16890,25,0,True
9676,11480,16970,25,0,True
9677,11480,17050,25,0,True
9678,11480,17130,25,0,True
9679,11480,17210,25,0,True
9680,11480,17290,25,0,True
9681,11480,17370,25,0,True
9682,11480,17450,24,1,False
9683,11480,17530,22,3,False
9684,11480,17610,17,8,False
9685,11480,17690,12,13,False
9686,11480,21770,13,12,False
9687,11480,21850,18,7,False
9688,11480,21930,23,2,False
9689,11480,22010,25,0,True
9690,11480,22090,25,0,True
9691,11480,22170,25,0,True
9692,11480,22250,25,0,True
9693,11480,22330,25,0,True
9694,11480,22410,25,0,True
9695,11480,22490,25,0,True
9696,11480,22570,25,0,True
9697,11480,22650,25,0,True
9698,11480,22730,25,0,True
9699,11480,22810,25,0,True
9700,11480,22890,25,0,True
9701,11480,22970,25,0,True
9702,11480,23050,25,0,True
9703,11480,23130,25,0,True
9704,11480,23210,25,0,True
9705,11480,23290,25,0,True
9706,11480,23370,25,0,True
9707,11480,23450,25,0,True
9708,11480,23530,23,2,False
9709,11480,23610,19,6,False
9710,11480,23690,14,11,False
9711,11560,16330,17,8,False
9712,11560,16410,21,4,False
9713,11560,16490,24,1,False
9714,11560,16570,25,0,True
9715,11560,16650,25,0,True
9716,11560,16730,25,0,True
9717,11560,16810,25,0,True
9718,11560,16890,25,0,True
9719,11560,16970,25,0,True
9720,11560,17050,25,0,True
9721,11560,17130,25,0,True
9722,11560,17210,25,0,True
9723,11560,17290,25,0,True
9724,11560,17370,25,0,True
9725,11560,17450,25,0,True
9726,11560,17530,24,1,False
9727,11560,17610,20,5,False
9728,11560,17690,16,9,False
9729,11560,21770,11,14,False
9730,11560,21850,16,9,False
9731,11560,21930,21,4,False
9732,11560,22010,23,2,False
9733,11560,22090,24,1,False
9734,11560,22170,25,0,True
9735,11560,22250,25,0,True
9736,11560,22330,25,0,True
9737,11560,22410,25,0,True
9738,11560,22490,25,0,True
9739,11560,22570,25,0,True
9740,11560,22650,25,0,True
9741,11560,22730,25,0,True
9742,11560,22810,25,0,True
9743,11560,22890,25,0,True
9744,11560,22970,25,0,True
9745,11560,23050,25,0,True
9746,11560,23130,25,0,True
9747,11560,23210,25,0,True
9748,11560,23290,24,1,False
9749,11560,23370,23,2,False
9750,11560,23450,22,3,False
9751,11560,23530,20,5,False
9752,11560,23610,16,9,False
9753,11560,23690,12,13,False
9754,11640,16250,14,11,False
9755,11640,16330,19,6,False
9756,11640,16410,23,2,False
9757,11640,16490,25,0,True
9758,11640,16570,25,0,True
9759,11640,16650,25,0,True
9760,11640,16730,25,0,True
9761,11640,16810,25,0,True
9762,11640,16890,25,0,True
9763,11640,16970,25,0,True
9764,11640,17050,25,0,True
9765,11640,17130,25,0,True
9766,11640,17210,25,0,True
9767,11640,17290,25,0,True
9768,11640,17370,25,0,True
9769,11640,17450,25,0,True
9770,11640,17530,25,0,True
9771,11640,17610,22,3,False
9772,11640,17690,19,6,False
9773,11640,21850,12,13,False
9774,11640,21930,16,9,False
9775,11640,22010,19,6,False
9776,11640,22090,21,4,False
9777,11640,22170,23,2,False
9778,11640,22250,24,1,False
9779,11640,22330,25,0,True
9780,11640,22410,25,0,True
9781,11640,22490,25,0,True
9782,11640,22570,25,0,True
9783,11640,22650,25,0,True
9784,11640,22730,25,0,True
9785,11640,22810,25,0,True
9786,11640,22890,24,1,False
9787,11640,22970,23,2,False
9788,11640,23050,22,3,False
9789,11640,23130,21,4,False
9790,11640,23210,20,5,False
9791,11640,23290,19,6,False
9792,11640,23370,18,7,False
9793,11640,23450,17,8,False
9794,11640,23530,15,10,False
9795,11640,23610,11,14,False
9796,11720,16170,8,17,False
9797,11720,16250,12,13,False
9798,11720,16330,16,9,False
9799,11720,16410,20,5,False
9800,11720,16490,22,3,False
9801,11720,16570,23,2,False
9802,11720,16650,24,1,False
9803,11720,16730,25,0,True
9804,11720,16810,25,0,True
9805,11720,16890,25,0,True
9806,11720,16970,25,0,True
9807,11720,17050,25,0,True
9808,11720,17130,25,0,True
9809,11720,17210,25,0,True
9810,11720,17290,25,0,True
9811,11720,17370,25,0,True
9812,11720,17450,25,0,True
9813,11720,17530,24,1,False
9814,11720,17610,21,4,False
9815,11720,17690,18,7,False
9816,11720,17770,15,10,False
9817,11720,17850,12,13,False
9818,11720,17930,8,17,False
9819,11720,18010,6,19,False
9820,11720,22010,14,11,False
9821,11720,22090,16,9,False
9822,11720,22170,18,7,False
9823,11720,22250,19,6,False
9824,11720,22330,20,5,False
9825,11720,22410,20,5,False
9826,11720,22490,20,5,False
9827,11720,22570,20,5,False
9828,11720,22650,20,5,False
9829,11720,22730,20,5,False
9830,11720,22810,20,5,False
9831,11720,22890,19,6,False
9832,11720,22970,18,7,False
9833,11720,23050,17,8,False
9834,11720,23130,16,9,False
9835,11720,23210,15,10,False
9836,11720,23290,14,11,False
9837,11720,23370,13,12,False
9838,11800,16250,10,15,False
9839,11800,16330,13,12,False
9840,11800,16410,16,9,False
9841,11800,16490,17,8,False
9842,11800,16570,18,7,False
9843,11800,16650,19,6,False
9844,11800,16730,20,5,False
9845,11800,16810,21,4,False
9846,11800,16890,22,3,False
9847,11800,16970,23,2,False
9848,11800,17050,24,1,False
9849,11800,17130,25,0,True
9850,11800,17210,24,1,False
9851,11800,17290,24,1,False
