center_index,LAMBX,LAMBY,persistence_MAE_C,persistence_RMSE_C,MAE_1x1,RMSE_1x1,BIAS_1x1,R2_1x1,MAE_gain_1x1,RMSE_gain_1x1,MAE_5x5,RMSE_5x5,BIAS_5x5,R2_5x5,MAE_gain_5x5,RMSE_gain_5x5,existing_cells_5x5,complete_5x5,MAE_delta_5x5_minus_1x1,RMSE_delta_5x5_minus_1x1,five_x_five_better_MAE,five_x_five_better_RMSE,not_improved_1x1,not_improved_5x5
2650,4840,19610,1.6801573038101196,2.169397592544556,1.4678736925125122,1.862069845199585,-0.1937684118747711,0.910808265209198,12.63474621192959,14.166501723849349,1.4465895448979351,1.8371017787257784,-0.2024825199349515,0.9131841221104632,13.901536099931182,15.317423732177025,25,True,-0.021284147614577087,-0.02496806647380656,True,True,False,False
2651,4840,19690,1.68080472946167,2.170459032058716,1.4693595170974731,1.861494541168213,-0.1935732811689376,0.9108514189720154,12.579998655282145,14.234983767348286,1.4541899745492997,1.8494185251400763,-0.2262867840211993,0.9120043145091316,13.482517871645491,14.791367620544296,25,True,-0.015169542548173487,-0.012076016028136571,True,True,False,False
2652,4840,19770,1.6757168769836426,2.163949489593506,1.4624569416046145,1.8556420803070068,-0.192299872636795,0.911394476890564,12.726489677832973,14.24744019068643,1.4427008968497954,1.8400978511047157,-0.226943016934461,0.912872670264678,13.90544789638529,14.965772984773396,25,True,-0.01975604475481907,-0.015544229202291149,True,True,False,False
2653,4840,19850,1.6500462293624878,2.1451923847198486,1.4219129085540771,1.8216938972473145,-0.1933926343917846,0.9169259667396544,13.825874496652878,15.080162030072724,1.367212879558496,1.7574768894079429,-0.2692573319751835,0.9226795884935765,17.140934185142257,18.073690197993752,25,True,-0.05470002899558124,-0.06421700783937156,True,True,False,False
2654,4840,19930,1.6424607038497925,2.132072925567627,1.4168672561645508,1.811941623687744,-0.1649738550186157,0.9173948168754578,13.73508950055665,15.015025895263571,1.363857301046846,1.7395813624676324,-0.1992014069782154,0.9238607955116852,16.962564550346503,18.40892051974504,25,True,-0.05300995511770479,-0.07236026122011152,True,True,False,False
2655,4840,20010,1.670351505279541,2.15487003326416,1.4444915056228638,1.8397272825241089,-0.1705437749624252,0.913814127445221,13.521704799426546,14.624675543085,1.4144661097919136,1.7975337005444951,-0.2192309760694477,0.917722113741696,15.319255123996289,16.582726101228218,25,True,-0.030025395830950208,-0.04219358197961376,True,True,False,False
2656,4840,20090,1.6702591180801392,2.1553163528442383,1.4456583261489868,1.840937256813049,-0.1702232360839843,0.913711667060852,13.447062764088798,14.586215875749389,1.4107109020420183,1.7937605099607952,-0.2315596757830567,0.9180774866062088,15.539394110258756,16.77507136032191,25,True,-0.034947424106968494,-0.047176746852253926,True,True,False,False
2657,4840,20170,1.6521276235580444,2.13710355758667,1.4240963459014893,1.8168590068817136,-0.1653391569852829,0.9164307713508606,13.802279824210183,14.984980468919955,1.3758608441348432,1.7572016272360087,-0.2082988926925447,0.9218287478006536,16.72188264343822,17.776483723469273,25,True,-0.04823550176664604,-0.059657379645704944,True,True,False,False
2658,4840,20250,1.614385008811951,2.0998756885528564,1.3851041793823242,1.7714937925338743,-0.1942045837640762,0.917890191078186,14.202363635571514,15.638158859074585,1.3946977910016225,1.770212205774643,-0.3027611281671091,0.9180089170788042,13.608097997385729,15.69918647110795,25,True,0.009593611619298281,-0.0012815867592312902,False,True,False,False
2659,4840,20330,1.6450046300888062,2.129145622253418,1.4066178798675537,1.807111144065857,-0.1435093134641647,0.915751814842224,14.491554969567655,15.12505649316416,1.3643079434799774,1.7585724143406989,-0.1094642450807273,0.9202168388901412,17.063577251667045,17.404785580425493,25,True,-0.0423099363875763,-0.04853872972515805,True,True,False,False
2660,4840,20410,1.628584623336792,2.1128697395324707,1.405726432800293,1.7931054830551147,-0.1671459674835205,0.9186097383499146,13.68416398773844,15.134120693503444,1.3773126311041932,1.7555246443471315,-0.1818259951144208,0.9219856363017708,15.428858038987062,16.91277991236958,25,True,-0.02841380169609975,-0.03758083870798323,True,True,False,False
2661,4840,20490,1.6372339725494385,2.122542142868042,1.4149032831192017,1.8045775890350344,-0.1680536717176437,0.9173142910003662,13.579652826531074,14.98036469623942,1.3968410721319235,1.7779708170434234,-0.2012784743507519,0.9197345843897752,14.682869207473594,16.233894452293203,25,True,-0.018062210987278116,-0.02660677199161099,True,True,False,False
2662,4840,20570,1.6740055084228516,2.1675045490264893,1.4549273252487185,1.8528497219085691,-0.1742997020483017,0.9122034907341005,13.087064652525292,14.51691657391186,1.4461732241536158,1.8388467416945975,-0.1844501859274978,0.9135254868654836,13.610007947918588,15.162953492622403,25,True,-0.008754101095102662,-0.014002980213971616,True,True,False,False
2663,4840,20650,1.696669578552246,2.194507837295532,1.4758930206298828,1.876558303833008,-0.170456662774086,0.909562051296234,13.012348468624635,14.488420959770146,1.4678235755376965,1.8639480659188488,-0.1856209673780076,0.9107734446663373,13.487962495176156,15.063052031677188,25,True,-0.008069445092186323,-0.012610237914159272,True,True,False,False
2664,4840,20730,1.6782608032226562,2.1651175022125244,1.4524511098861694,1.848417282104492,-0.1297030448913574,0.9120619893074036,13.454982259186355,14.627391805959611,1.4213658561318367,1.8043933156604453,-0.1416494538671544,0.916201009513051,15.307209272903592,16.660718083798262,25,True,-0.031085253754332687,-0.044023966444046714,True,True,False,False
2665,4840,20810,1.7249767780303955,2.2286627292633057,1.4798439741134644,1.8977535963058472,-0.1308030039072036,0.9050696492195128,14.210788634315849,14.84787844353829,1.4799451801536485,1.888334483138816,-0.1261126090816388,0.9060096878938692,14.204919465243186,15.270516676316577,25,True,0.00010120604018415413,-0.009419113167031146,False,True,False,False
2666,4840,20890,1.6869102716445925,2.183002471923828,1.4455705881118774,1.8541938066482544,-0.1364238858222961,0.9097720980644226,14.306610587973326,15.062221390239769,1.4149372901881214,1.813133024310396,-0.1471868514132433,0.913724045647979,16.12254961313525,16.943150270612538,25,True,-0.03063329792375602,-0.04106078233785837,True,True,False,False
2667,4840,20970,1.660869598388672,2.153580665588379,1.4209431409835815,1.8242387771606443,-0.1388424485921859,0.9128058552742004,14.445833534303963,15.292758413474845,1.3820395668163885,1.772238015835891,-0.1678339669706642,0.9177059653318058,16.788196520533027,17.707374981966943,25,True,-0.038903574167193034,-0.052000761324753286,True,True,False,False
2668,4840,21050,1.6807122230529783,2.1762094497680664,1.4369518756866455,1.846558690071106,-0.1361951529979705,0.9105324745178224,14.503395883177872,15.147933473595272,1.4130007931747224,1.8083175653266697,-0.1469328145425039,0.9141997384431124,15.928453952648558,16.905174275782926,25,True,-0.023951082511923127,-0.038241124744436306,True,True,False,False
2669,4840,21130,1.698149800300598,2.190786838531494,1.4469690322875977,1.8601433038711548,-0.1269325464963913,0.9085485935211182,14.791437596879716,15.092455771825476,1.437784708395366,1.8464203837820805,-0.0930916305827829,0.9098929574917786,15.332282765238736,15.71884233621648,25,True,-0.00918432389223156,-0.013722920089074275,True,True,False,False
2670,4840,21210,1.740656852722168,2.244105339050293,1.4949370622634888,1.9158278703689573,-0.1367791146039962,0.9057651162147522,14.116498037761112,14.628434011937369,1.4555511686340954,1.860477603628104,-0.2190289510608712,0.91113155072449,16.379200841857934,17.094904580112114,25,True,-0.039385893629393376,-0.05535026674085319,True,True,False,False
2671,4840,21290,1.7339500188827517,2.236889123916626,1.4915568828582764,1.9082419872283936,-0.1379563957452774,0.9065205454826356,13.979245848196824,14.69215139786615,1.4470842063261555,1.8531758694951532,-0.1889905814877491,0.911837781510217,16.544067079407245,17.153880179602087,25,True,-0.044472676532120836,-0.05506611773324033,True,True,False,False
2672,4840,21370,1.7251156568527222,2.226818084716797,1.4811397790908811,1.8969166278839111,-0.1409296244382858,0.9076855778694152,14.14258092161468,14.814926243732302,1.446921914071534,1.8524408194191344,-0.1952828858099416,0.9119636878046232,16.126090742407488,16.81220717956249,25,True,-0.034217865019347204,-0.04447580846477672,True,True,False,False
2673,4840,21450,1.7217854261398315,2.2213382720947266,1.45348060131073,1.87039315700531,-0.1187818124890327,0.9117426872253418,15.582942029578527,15.798814592901897,1.438393366105241,1.848951166864909,-0.1125845666509552,0.9137545635346688,16.45919831313099,16.764080122308997,25,True,-0.015087235205488936,-0.021441990140401046,True,True,False,False
2674,4840,21530,1.6951895952224731,2.1891372203826904,1.4292415380477903,1.838834404945373,-0.1326932460069656,0.9148987531661988,15.688396030992635,16.001866496796364,1.4080921847107897,1.8104304219018967,-0.1608500696794508,0.917507575542599,16.93600705679658,17.299361112644768,25,True,-0.02114935333700063,-0.028403983043476355,True,True,False,False
2675,4840,21610,1.689916729927063,2.182011604309082,1.4270988702774048,1.834107995033264,-0.1394267529249191,0.9155091047286988,15.552118929611488,15.944168609771395,1.4032503916751886,1.80268913553764,-0.170978479094245,0.9183790134121548,16.963338393981477,17.384069945175387,25,True,-0.023848478602216172,-0.03141885949562395,True,True,False,False
2676,4840,21690,1.6913044452667236,2.183840274810791,1.4299664497375488,1.8350465297698972,-0.1382581293582916,0.915364682674408,15.45186002795381,15.971577640728016,1.4080571149037349,1.8077059054982243,-0.1711902371388028,0.9178678969588492,16.747262364652215,17.22352710333744,25,True,-0.021909334833813965,-0.027340624271672942,True,True,False,False
2677,4840,21770,1.6890841722488403,2.1820242404937744,1.426827073097229,1.8341763019561768,-0.1391824781894683,0.9154987335205078,15.526585558044935,15.941524941944849,1.4072711672857887,1.8074834633058343,-0.1786171580551952,0.9179403227480684,16.68436454499432,17.164835153697,25,True,-0.01955590581144029,-0.026692838650342443,True,True,False,False
2678,4840,21850,1.6890841722488403,2.1820242404937744,1.426827073097229,1.8341763019561768,-0.1391824781894683,0.9154987335205078,15.526585558044935,15.941524941944849,1.4042755536300842,1.8049104588274312,-0.1831340983882201,0.9181737850612672,16.86171590492027,17.28275338334928,25,True,-0.022551519467144843,-0.029265843128745583,True,True,False,False
2679,4840,21930,1.6850138902664185,2.1772475242614746,1.4239314794540403,1.8294293880462649,-0.1446429044008255,0.9160412549972534,15.494377365108726,15.975130633490574,1.3886259715938656,1.7866109857866448,-0.1838373145386645,0.9199254343153654,17.589646249979392,17.941760103318863,25,True,-0.03530550786017472,-0.04281840225962008,True,True,False,False
2680,4840,22010,1.6817761659622192,2.1737735271453857,1.421915054321289,1.825581431388855,-0.1481711864471435,0.9164814949035645,15.451587250450302,16.017864391502595,1.3702145699104924,1.770874156260979,-0.2018866419902452,0.9214121293114232,18.52574121753828,18.534558624295222,25,True,-0.051700484410796665,-0.054707275127875876,True,True,False,False
2681,4840,22090,1.6343201398849487,2.10327696800232,1.400926113128662,1.7808046340942385,-0.1287945806980133,0.9227240085601808,14.280802216187393,15.331900591977837,1.3633256501119295,1.7379738678714451,-0.1430608959356796,0.9263964409817864,16.581477158239444,17.368286378005557,25,True,-0.03760046301673259,-0.04283076622279336,True,True,False,False
2682,4840,22170,1.630295991897583,2.102508306503296,1.3981906175613403,1.784476637840271,-0.1274026483297348,0.9223647713661194,14.23700821751292,15.126297845260206,1.3765227735097711,1.7589691949254438,-0.1792119685198619,0.924568351435883,15.56607956682924,16.339487277444118,25,True,-0.021667844051569185,-0.025507442914827205,True,True,False,False
2683,4840,22250,1.63108229637146,2.102421283721924,1.396498203277588,1.782121658325195,-0.1248464211821556,0.92253440618515,14.382112638689833,15.2347975106921,1.3802837827049066,1.7679560571724615,-0.1897259587826936,0.9237610197588192,15.37620140196792,15.908576780281342,25,True,-0.0162144205726813,-0.014165601152733576,True,True,False,False
2684,4840,22330,1.6320074796676636,2.103199958801269,1.3977787494659424,1.7828243970870972,-0.1245920360088348,0.922465205192566,14.352184847180892,15.232767591759186,1.3839041033241066,1.773421716506539,-0.1807466272288842,0.9232808681919232,15.202338834532457,15.67983565136228,25,True,-0.013874646141835756,-0.009402680580558265,True,True,False,False
2685,4840,22410,1.630619764328003,2.102353096008301,1.3953485488891602,1.7827132940292358,-0.1255174577236175,0.9224796891212464,14.428330907408125,15.20390664089487,1.3815542498084816,1.7724313894956478,-0.1749906019410196,0.92337129681801,15.274285696898543,15.69297522987478,25,True,-0.01379429908067853,-0.010281904533588015,True,True,False,False
2686,4840,22490,1.6314061880111694,2.101912021636963,1.395247459411621,1.7807968854904177,-0.1296311318874359,0.9227339029312134,14.47577742042569,15.277287195705837,1.379144702103268,1.7697701311607772,-0.1635370898533485,0.9236877906128096,15.46282355215107,15.80189214828811,25,True,-0.0161027573083532,-0.011026754329640509,True,True,False,False
2687,4840,22570,1.620629072189331,2.092038154602051,1.390106439590454,1.778314471244812,-0.1245363801717758,0.9218405485153198,14.22426862227398,14.99607847338308,1.3731620993248077,1.7644025125826648,-0.1866876635697018,0.9230586489026398,15.269807948990374,15.661073405640009,25,True,-0.016944340265646396,-0.013911958662147228,True,True,False,False
2688,4840,22650,1.6222479343414309,2.093453884124756,1.3922016620635986,1.780147910118103,-0.1344064474105835,0.9217796325683594,14.180709829118804,14.965984031582416,1.3682920754121255,1.7590107470331702,-0.1809056341151856,0.9236261666944388,15.654564352436427,15.975659162769295,25,True,-0.023909586651473136,-0.021137163084932853,True,True,False,False
2689,4840,22730,1.6254395246505735,2.0987133979797363,1.3938497304916382,1.7848724126815796,-0.1171730533242225,0.9212546348571776,14.247825935494044,14.953970637451802,1.3824540102073817,1.7750711795086658,-0.1618257234980947,0.9221171098822522,14.948904853403915,15.420977020760288,25,True,-0.011395720284256505,-0.009801233172913815,True,True,False,False
2690,4840,22810,1.642136812210083,2.115773677825928,1.414443016052246,1.8068515062332156,-0.0991692617535591,0.9187299609184264,13.865701960081717,14.60090816094029,1.3785138196354108,1.770318697566172,-0.0712852848557605,0.921983182937942,16.053659862053802,16.327602597829586,25,True,-0.03592919641683534,-0.03653280866704356,True,True,False,False
2691,4840,22890,1.654625415802002,2.133082628250122,1.4241522550582886,1.818420171737671,-0.0870244652032852,0.9178315997123718,13.929023363393844,14.751536220169072,1.3953995400286736,1.789393298806372,-0.0874273761569295,0.9204338943311904,15.66674207694897,16.11233278864982,25,True,-0.02875271502961496,-0.029026872931298797,True,True,False,False
2692,4840,22970,1.649999976158142,2.1267306804656982,1.4192088842391968,1.812061309814453,-0.0880376994609832,0.9183493256568908,13.987339106290111,14.79592002605336,1.389436225996979,1.7801494363555257,-0.1081941054994369,0.9211998769612838,15.791745031588125,16.296433088509662,25,True,-0.029772658242217753,-0.03191187345892721,True,True,False,False
2693,4840,23050,1.6227104663848877,2.0944387912750244,1.3857641220092771,1.7718555927276611,-0.092057429254055,0.9216063022613524,14.601886737286224,15.40189190016794,1.339375385633781,1.7184605752643751,-0.1248720947180932,0.9262599264181456,17.4606035916571,17.95126629542885,25,True,-0.04638873637549623,-0.05339501746328601,True,True,False,False
2694,4840,23130,1.60934317111969,2.067192316055298,1.3621017932891846,1.7405903339385986,-0.1226613149046897,0.92194664478302,15.362874883825356,15.79930321818991,1.3448520910949424,1.7199788460207113,-0.1824872831191099,0.923784284137408,16.434719231468513,16.796376315743007,25,True,-0.017249702194242156,-0.02061148791788736,True,True,False,False
2695,4840,23210,1.609435796737671,2.0666909217834477,1.3604605197906494,1.7397679090499878,-0.1234071403741836,0.9219438433647156,15.469724076704072,15.818669801449644,1.3422847963063171,1.7192506422406175,-0.1618426831975014,0.9237739877543218,16.599041191464643,16.811431207287384,25,True,-0.018175723484332273,-0.02051726680937027,True,True,False,False
2696,4840,23290,1.6588343381881714,2.136268854141236,1.4156144857406616,1.8133071660995483,-0.1184186339378357,0.91730135679245,14.66209414938696,15.11802633903565,1.410530711411327,1.799142754119929,-0.1787559304603485,0.9185883255649868,14.968566657021151,15.781074465951182,25,True,-0.0050837743293346005,-0.014164411979619373,True,True,False,False
2697,4840,23370,1.662580966949463,2.1421144008636475,1.420122742652893,1.821990966796875,-0.1156296953558921,0.9167400598526,14.583243109142352,14.9442734682007,1.4103972781708018,1.8005219609173833,-0.1428144474364782,0.9186906340029654,15.168202691940785,15.946510331431764,25,True,-0.009725464482091217,-0.021469005879491743,True,True,False,False
2698,4840,23450,1.66239595413208,2.1409482955932617,1.4186487197875977,1.8196284770965576,-0.1139425262808799,0.9169906377792358,14.662405411816607,15.008294182446178,1.3988085454752002,1.7863185617039818,-0.1373131758189664,0.920001901823663,15.855871524466965,16.56413413109831,25,True,-0.019840174312397485,-0.03330991539257577,True,True,False,False
2699,4840,23530,1.6684088706970217,2.149893045425415,1.4270069599151611,1.8290998935699463,-0.1082757636904716,0.9164687991142272,14.468989887413413,14.921353996565491,1.4089926720547743,1.7951381432974978,-0.1912284607582904,0.9195419105699612,15.548719142027537,16.501045800487322,25,True,-0.018014287860386835,-0.03396175027244852,True,True,False,False
2700,4840,23610,1.6309897899627686,2.109250068664551,1.3722212314605713,1.768887996673584,-0.0780628472566604,0.9182529449462892,15.865737486198752,16.13663913290582,1.3672290487933445,1.7486572760635932,-0.0269003633433861,0.9201121173279864,16.171822186789072,17.095786916334372,25,True,-0.0049921826672267855,-0.02023072060999076,True,True,False,False
2701,4840,23690,1.6475948095321655,2.115607738494873,1.3833425045013428,1.7609453201293943,-0.0863772481679916,0.919950544834137,16.038670642926895,16.76409156159541,1.3470180557349785,1.720814197130831,-0.0502001791503228,0.923557546437644,18.243368192675483,18.660991026587627,25,True,-0.036324448766364315,-0.04013112299856325,True,True,False,False
2702,4840,23770,1.6325161457061768,2.109457492828369,1.370680332183838,1.7674223184585571,-0.0828876718878746,0.9178255796432496,16.038788603164267,16.214366752240636,1.3670022136959954,1.7482418576639125,-0.0793518168743179,0.9195994325545188,16.264094460667454,17.12362007770048,25,True,-0.0036781184878424966,-0.019180460794644638,True,True,False,False
2703,4840,23850,1.6334412097930908,2.111894130706787,1.373265504837036,1.7701212167739868,-0.0773415714502334,0.9182246327400208,15.928072794796902,16.183240862477287,1.3699153226134293,1.7534032905192558,-0.0506609176508703,0.9197620134706296,16.13317746252858,16.974857105906835,25,True,-0.0033501822236066126,-0.016717926254731008,True,True,False,False
2704,4840,23930,1.6404718160629272,2.1218860149383545,1.3813183307647705,1.7809025049209597,-0.0699710100889206,0.9181663990020752,15.79749696158241,16.069831631710027,1.3783020174801075,1.7632282236453345,-0.035181534279286,0.9197825866294504,15.981361793289585,16.902786376854632,25,True,-0.003016313284663008,-0.017674281275625203,True,True,False,False
2705,4840,24010,1.651341438293457,2.138575553894043,1.3917242288589478,1.7973631620407104,-0.0639020577073097,0.9175366759300232,15.721594784347266,15.955124486111004,1.391251979549101,1.7795958812428772,-0.0350315833290234,0.9191589615793598,15.75018959906299,16.785930277419602,25,True,-0.00047224930984679503,-0.017767280797833296,True,True,False,False
2706,4840,24090,1.6404719352722168,2.1213583946228027,1.3822181224822998,1.7812446355819702,-0.0704971477389335,0.9180979132652284,15.74265351556062,16.03282877155267,1.3802851377870065,1.7630388004783943,-0.0727032194746301,0.9197636091671052,15.860474596236545,16.891048713679744,25,True,-0.0019329846952933494,-0.018205835103575874,True,True,False,False
2707,4840,24170,1.6390841007232666,2.120929002761841,1.3800387382507324,1.780256986618042,-0.0707432329654693,0.9181479215621948,15.80427522652603,16.062396039668513,1.395471472303477,1.780009287401433,-0.0606108391097472,0.9181706675980598,14.86273460635389,16.074070296108246,25,True,0.015432734052744479,-0.0002476992166089431,False,True,False,False
2708,4840,24250,1.6590195894241333,2.1503889560699463,1.3932708501815796,1.8037203550338743,-0.0335915796458721,0.9157222509384156,16.018420815320116,16.12120449454148,1.3774110439416989,1.7714388036153697,0.0097276818189876,0.9187119484027424,16.974383113286013,17.622394166246078,25,True,-0.015859806239880703,-0.03228155141850464,True,True,False,False
2709,4840,24330,1.649999976158142,2.133620500564575,1.3834333419799805,1.7873119115829468,-0.0414127670228481,0.916619837284088,16.155553819996715,16.231030255380094,1.375772573239929,1.767982867388153,-0.0248735266411117,0.9184135652347696,16.61984269079204,17.136951788246606,25,True,-0.0076607687400513935,-0.019329044194793754,True,True,False,False
2710,4840,24410,1.6451432704925537,2.127405881881714,1.380775809288025,1.7831149101257324,-0.0477299690246582,0.9165172576904296,16.069570714371736,16.183605333057194,1.3751991547223708,1.7647732873634565,-0.0220249640952647,0.9182258654789888,16.408550965922824,17.04576128809863,25,True,-0.005576654565654149,-0.01834162276227591,True,True,False,False
2711,4840,24490,1.5960222482681274,2.065155267715454,1.3615716695785522,1.7595165967941284,-0.0752930790185928,0.9114806056022644,14.689681108391923,14.799791361907316,1.3619814298419797,1.7559784121891568,-0.0478156095958219,0.9118362284436432,14.664012470726895,14.971113945162363,25,True,0.0004097602634274278,-0.0035381846049715726,False,True,False,False
2712,4840,24570,1.5913969278335571,2.0565974712371826,1.355744481086731,1.7506239414215088,-0.0833332166075706,0.911467432975769,14.80789881048915,14.877657591964754,1.3558886419502705,1.7473392254828952,-0.0760934602100467,0.911799348556576,14.798838932408302,15.037371465623773,25,True,0.00014416086353952196,-0.0032847159386135694,False,True,False,False
2713,4840,24650,1.5890378952026367,2.0525238513946533,1.3566594123840332,1.7491375207901,-0.0875256583094596,0.9112430214881896,14.623847771042,14.7811354493351,1.3495653348317531,1.737132227540899,-0.0840169075569766,0.912457250426116,15.07028541344863,15.366037040122018,25,True,-0.007094077552280087,-0.012005293249201188,True,True,False,False
2714,4840,24730,1.5894079208374023,2.052221775054932,1.3553043603897097,1.747320294380188,-0.0870508402585983,0.9115532040596008,14.728979098352047,14.857140898750204,1.3456265628613553,1.7311762131473094,-0.0844093290994169,0.9131799803009834,15.337875401818176,15.64380201525645,25,True,-0.009677797528354404,-0.016144081232878582,True,True,False,False
2715,4840,24810,1.5506012439727783,2.018061399459839,1.3447974920272827,1.748004913330078,-0.102409154176712,0.9062660932540894,13.272513016835203,13.381975702129033,1.3555297286944958,1.7460574847565802,-0.0921394284625057,0.9064748051801066,12.580381852607983,13.478473923500106,25,True,0.010732236667213124,-0.0019474285734977226,False,True,False,False
2716,4840,24890,1.5528215169906616,2.022658348083496,1.347915768623352,1.752538800239563,-0.1015213131904602,0.9059959650039672,13.1957051164781,13.35467989934514,1.359030900896974,1.7511044910294942,-0.0621697207935202,0.9061497152388012,12.47989841315136,13.425594176156707,25,True,0.011115132273622041,-0.0014343092100688182,False,True,False,False
2717,4840,24970,1.5906567573547363,2.0452919006347656,1.361621975898743,1.7474467754364014,-0.1003599017858505,0.9099461436271667,14.398755759028662,14.562475170704325,1.3453616725417004,1.722245919553221,-0.1357004516770947,0.9125248344137432,15.420995209294793,15.79462036694507,25,True,-0.016260303357042538,-0.02520085588318044,True,True,False,False
2718,4840,25050,1.5107771158218384,1.9815603494644165,1.295813798904419,1.7085341215133667,-0.0757353827357292,0.9070724248886108,14.228658527203256,13.77834533401137,1.2605776156020538,1.6481151216325756,-0.0252558604971773,0.913528619683059,16.560979518275154,16.827412007540914,25,True,-0.03523618330236511,-0.060418999880791135,True,True,False,False
2719,4840,25130,1.4712302684783936,1.9620074033737185,1.295507311820984,1.7214161157608032,-0.0947397500276565,0.9013813734054564,11.943946533886196,12.262506614358978,1.3027498172897636,1.714989413595831,-0.0874457963631177,0.9021163634713816,11.451672633991269,12.59006118591744,25,True,0.00724250546877947,-0.006426702164972209,False,True,False,False
2720,4840,25210,1.4633209705352783,1.951672077178955,1.2866464853286743,1.712483286857605,-0.0963279008865356,0.9020059108734132,12.073529236854784,12.25558294952324,1.3017580101161397,1.7177026911022286,-0.1079545122511843,0.90140773324111,11.040842642849109,11.988154179098665,25,True,0.015111524787465358,0.005219404244623638,False,False,False,False
2721,4840,25290,1.5157262086868286,1.994511365890503,1.3007646799087524,1.7154242992401123,-0.0569286383688449,0.9086244106292723,14.18208166792281,13.992753885650822,1.2968273462794866,1.688812731252351,0.0276826863813797,0.9114374949742344,14.441845509421729,15.32699372992668,23,False,-0.003937333629265849,-0.02661156798776121,True,True,False,False
2722,4840,25370,1.426225662231445,1.9202642440795896,1.2499560117721558,1.6839531660079956,-0.0697473436594009,0.8979365825653076,12.359169739205326,12.306174986081748,1.2120042178059596,1.6285657996007514,-0.1446056983517233,0.9045401562152529,15.02016802670717,15.190532348681696,18,False,-0.03795179396619619,-0.055387366407244176,True,True,False,False
2723,4840,25450,1.423311710357666,1.9074152708053589,1.25490403175354,1.6855288743972778,-0.095004990696907,0.8941409587860107,11.83210096415258,11.632831077964214,1.274940688338796,1.6835146775829748,-0.0549071997431667,0.8943938415535062,10.424357362374892,11.738430639040343,13,False,0.020036656585255885,-0.0020141968143030375,False,True,False,False
2724,4920,17370,1.6887141466140747,2.21899962425232,1.473201870918274,1.958420991897583,0.2351822853088379,0.8927021622657776,12.761915693541724,11.743067889997366,1.4873891542842277,1.9284363371513864,-0.1428693820766339,0.8959626020526028,11.921790408093427,13.094337256750922,14,False,0.014187283365953762,-0.029984654746196604,False,True,False,False
2725,4920,17450,1.6921370029449463,2.22334361076355,1.471359372138977,1.9537690877914429,0.214171290397644,0.8927522301673889,13.047266883339484,12.124735091195758,1.5281852559840423,1.971978163073261,-0.2701278519123158,0.8907438227482313,9.689029932493874,11.305736955882509,19,False,0.05682588384506526,0.018209075281818032,False,False,False,False
2726,4920,17530,1.6627658605575562,2.184699058532715,1.4481685161590576,1.9253573417663572,0.2315036952495575,0.8960419297218323,12.90604705623076,11.87082109791983,1.4831822383855913,1.932943314344656,0.0286225893230597,0.8952211349416573,10.800301426977548,11.523584215884076,23,False,0.03501372222653365,0.007585972578298739,False,False,False,False
2727,4920,17610,1.518917679786682,1.996763110160828,1.349321365356445,1.7690255641937256,0.1398285776376724,0.9130820035934448,11.165602763545095,11.405336206795162,1.324655340514064,1.7242377723742646,-0.0292170089665217,0.9174274271050258,12.789525918466602,13.648358449288349,25,True,-0.024666024842381118,-0.04478779181946102,True,True,False,False
2728,4920,17690,1.5713690519332886,2.0523998737335205,1.4026490449905396,1.8036705255508425,-0.0252959448844194,0.9116731286048888,10.737134394696728,12.118951641242049,1.3623705924825464,1.7462364794810152,-0.1363711277717357,0.9172087351920042,13.30040627329784,14.917331644328788,25,True,-0.04027845250799311,-0.05743404606982727,True,True,False,False
2729,4920,17770,1.698334813117981,2.2383854389190674,1.5122976303100586,1.953450918197632,-0.0689379125833511,0.895313024520874,10.954093466786787,12.729466327257406,1.5745212297324886,2.0107282314441286,-0.0405480361006857,0.8890840273234533,7.290296040123561,10.170601019247805,25,True,0.062223599422430054,0.05727731324649654,False,False,False,False
2730,4920,17850,1.6157724857330322,2.126676321029663,1.4437589645385742,1.8585177659988403,-0.1552457958459854,0.9076266884803772,10.645899884625162,12.609279201500192,1.4685226355737055,1.863044160887964,-0.3108272861265452,0.9071761708036472,9.113274244709478,12.396439939507497,25,True,0.02476367103513133,0.004526394889123653,False,False,False,False
2731,4920,17930,1.6075392961502075,2.103995084762573,1.4192464351654053,1.8299304246902464,-0.1178589016199112,0.9124531745910645,11.713110928966572,13.02591731592632,1.3867495145982995,1.7921589109657663,-0.070617123514717,0.9160299954073392,13.734643919967668,14.821136723977563,25,True,-0.032496920567105736,-0.037771513724480066,True,True,False,False
2732,4920,18010,1.6031452417373655,2.0891685485839844,1.4072145223617554,1.8143556118011477,-0.1305565536022186,0.91507089138031,12.221644943615694,13.15417738645846,1.3616865653885832,1.7553195171352072,-0.1418525142652033,0.9205078908166414,15.06155968235604,15.979993039301084,25,True,-0.045527956973172135,-0.05903609466594051,True,True,False,False
2733,4920,18090,1.6030527353286743,2.08896279335022,1.4049159288406372,1.8131132125854488,-0.1311502605676651,0.9152553081512452,12.359968085978972,13.205097842952515,1.3608923320082136,1.752533492463906,-0.1193357577046015,0.9208236428541664,15.106202545883484,16.105082243648155,25,True,-0.04402359683242363,-0.06057972012154278,True,True,False,False
